images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
6,Guide price,True,"Chartwell House, Prince Of Wales Drive, Battersea, London, SW11",https://media.onthemarket.com/properties/6921186/1312531331/image-0-480x320.jpg,https://media.onthemarket.com/properties/6921186/1312531331/image-0-480x320.webp,,"A well proportioned two bedroom, two bathroom apartment located within Chartwell House on Prince of Wales Drive.",['New build'],2 bedroom flat for sale,22309,/details/6921186/,https://media.onthemarket.com/properties/6921186/1312531331/image-0-480x320.jpg,"£1,044,000",,True,/agents/contact/6921186/,/agents/contact/6921186/?form-name=details-contact,/agents/branch/savills-battersea-park/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Battersea Park,020 8022 7406
5,Guide price,True,"Chartwell House, Prince Of Wales Drive, Battersea, London, SW11",https://media.onthemarket.com/properties/6921182/1312531146/image-0-480x320.jpg,https://media.onthemarket.com/properties/6921182/1312531146/image-0-480x320.webp,1,"A fantastic one bedroom apartment with generous living spaces and balcony, located within Chartwell House on Prince of Wales Drive.",['New build'],1 bedroom flat for sale,22309,/details/6921182/,https://media.onthemarket.com/properties/6921182/1312531146/image-0-480x320.jpg,"£772,000",True,True,/agents/contact/6921182/,/agents/contact/6921182/?form-name=details-contact,/agents/branch/savills-battersea-park/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Battersea Park,020 8022 7406
6,Guide price,True,"Regents House, Prince Of Wales Drive, Battersea, London, SW11",https://media.onthemarket.com/properties/6921181/1312531001/image-0-480x320.jpg,https://media.onthemarket.com/properties/6921181/1312531001/image-0-480x320.webp,1,"A wonderful one bedroom apartment with generous living spaces and balcony, located within Regents House on Prince of Wales Drive.",['New build'],1 bedroom flat for sale,22309,/details/6921181/,https://media.onthemarket.com/properties/6921181/1312531001/image-0-480x320.jpg,"£775,000",True,True,/agents/contact/6921181/,/agents/contact/6921181/?form-name=details-contact,/agents/branch/savills-battersea-park/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Battersea Park,020 8022 7406
6,Guide price,True,"Bowden House, Prince Of Wales Drive, Battersea, London, SW11",https://media.onthemarket.com/properties/6917837/1312531236/image-0-480x320.jpg,https://media.onthemarket.com/properties/6917837/1312531236/image-0-480x320.webp,,"A very bright and well proportioned two bedroom, two bathroom apartment located within Bowden House on Prince of Wales Drive.",['New build'],2 bedroom flat for sale,22309,/details/6917837/,https://media.onthemarket.com/properties/6917837/1312531236/image-0-480x320.jpg,"£1,123,000",,True,/agents/contact/6917837/,/agents/contact/6917837/?form-name=details-contact,/agents/branch/savills-battersea-park/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Battersea Park,020 8022 7406
8,Guide price,True,"Bowden House, Prince Of Wales Drive, Battersea, London, SW11",https://media.onthemarket.com/properties/6917836/1312530971/image-0-480x320.jpg,https://media.onthemarket.com/properties/6917836/1312530971/image-0-480x320.webp,,"A fabulous one bedroom apartment with generous living spaces and balcony, located within Bowden House on Prince of Wales Drive.",['New build'],1 bedroom flat for sale,22309,/details/6917836/,https://media.onthemarket.com/properties/6917836/1312530971/image-0-480x320.jpg,"£778,000",,True,/agents/contact/6917836/,/agents/contact/6917836/?form-name=details-contact,/agents/branch/savills-battersea-park/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Battersea Park,020 8022 7406
12,,True,"The Residence, Nine Elms, SW8",https://media.onthemarket.com/properties/6870518/949427492/image-0-480x320.jpg,https://media.onthemarket.com/properties/6870518/949427492/image-0-480x320.webp,1,"The Residence at Nine Elms is a luxurious development of 1, 2 & 3-bedroom apartments on London's South Bank. It forms part of the major transformation of this once industrial area into a thriving residential and business district at the heart of the capital.",['New build'],1 bedroom apartment for sale,22218,/details/6870518/,https://media.onthemarket.com/properties/6870518/949427492/image-0-480x320.jpg,"£680,000",True,True,/agents/contact/6870518/,/agents/contact/6870518/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,"JLL - London, New Homes",020 8022 7133
9,Guide price,True,"Lanson Building, Chelsea Bridge Wharf, London, SW11",https://media.onthemarket.com/properties/6767263/1316932458/image-0-480x320.jpg,https://media.onthemarket.com/properties/6767263/1316932458/image-0-480x320.webp,1,Bright one bedroom apartment located on the sixth floor in the Lanson Building at Chelsea Bridge Wharf. Open plan kitchen and lounge area with full length windows. Access to the spacious terrace with stunning views over Battersea Park. Bedroom is of a generous size with a built in wardrobe....,['New build'],1 bedroom apartment for sale,51168,/details/6767263/,https://media.onthemarket.com/properties/6767263/1316932458/image-0-480x320.jpg,"£650,000",True,True,/agents/contact/6767263/,/agents/contact/6767263/?form-name=details-contact,/agents/branch/garton-jones-chelsea-bridge-wharf/,False,https://media.onthemarket.com/agents/branches/51168/190423143722874/logo-100x65.jpg,Garton Jones - Chelsea Bridge Wharf,020 8033 2169
23,,True,"Warriner Gardens, SW11",https://media.onthemarket.com/properties/6541435/1324085990/image-0-480x320.jpg,https://media.onthemarket.com/properties/6541435/1324085990/image-0-480x320.webp,1,"Park Terrace is a stunning development of 9 new contemporary family houses at Warriner Gardens close to Battersea Park.Designed by Child Graddon Lewis, these exceptional houses are arranged over 5 floors and total approx. 257 m2 / 2,768 sqft. The spacious accommodation comprises of two floors of...",['New build'],4 bedroom house for sale,38166,/details/6541435/,https://media.onthemarket.com/properties/6541435/1324085990/image-0-480x320.jpg,"£2,795,000",True,True,/agents/contact/6541435/,/agents/contact/6541435/?form-name=details-contact,/agents/branch/hurford-salvi-carr-new-homes/,False,https://media.onthemarket.com/agents/companies/1968/160406100920971/logo-100x65.jpg,Hurford Salvi Carr - New Homes,020 8022 1517
5,,True,"Damac Tower, Bondway, Nine Elms, SW8",https://media.onthemarket.com/properties/6463965/1331831243/image-0-480x320.jpg,https://media.onthemarket.com/properties/6463965/1331831243/image-0-480x320.webp,1,"Studio Apartment | 6th Floor | Winter Garden | 24-hour Concierge | 0.2 miles to Vauxhall Station | 494 Sq. ftConsisting of an OPEN PLAN living area and kitchen, with sliding partition to bedroom, a LUXURY bathroom and features a lovely east facing WINTER GARDEN. Aykon London One is one of the...",['New build'],Studio for sale,50195,/details/6463965/,https://media.onthemarket.com/properties/6463965/1331831243/image-0-480x320.jpg,"£675,000",True,True,/agents/contact/6463965/,/agents/contact/6463965/?form-name=details-contact,/agents/branch/life-residential-nine-elms-riverside/,False,https://media.onthemarket.com/agents/companies/8638/181214144009850/logo-100x65.jpg,LIFE Residential - Nine Elms Riverside,020 8033 4423
20,,True,"2 Riverlight Quay, Nine Elms, London SW11",https://media.onthemarket.com/properties/6378085/1330788102/image-0-480x320.jpg,https://media.onthemarket.com/properties/6378085/1330788102/image-0-480x320.webp,1,"A 9th floor direct river facing apartment, with private terrace and sunset views. This spacious property, comprising 857sq.ft (79.60sq.m) of living space, has open plan living to the highest standards. There are full height floor to ceiling windows accessing 2 private balconies and offering...","['Online viewing', 'New build']",2 bedroom flat for sale,25932,/details/6378085/,https://media.onthemarket.com/properties/6378085/1330788102/image-0-480x320.jpg,"£1,200,000",True,True,/agents/contact/6378085/,/agents/contact/6378085/?form-name=details-contact,/agents/branch/garton-jones-nine-elms-and-vauxhall/,False,https://media.onthemarket.com/agents/branches/25932/190122141120758/logo-100x65.jpg,Garton Jones - Nine Elms & Vauxhall,020 8022 6964
