images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
14,,True,Worship Street Principal Place EC2A,https://media.onthemarket.com/properties/8129734/1312619859/image-0-480x320.jpg,https://media.onthemarket.com/properties/8129734/1312619859/image-0-480x320.webp,1,"A remarkable 3 bedroom 35th floor apartment located in Principal Tower. Principal Tower enjoys a prestigious location overlooking the heart of the City of London, the top global financial centre and Shoreditch. This apartment is now available to view and ready for occupation.",['New build'],3 bedroom apartment for sale,22221,/details/8129734/,https://media.onthemarket.com/properties/8129734/1312619859/image-0-480x320.jpg,"£2,250,000",True,True,/agents/contact/8129734/,/agents/contact/8129734/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
19,,True,"Principal Place, Worship Street, London, EC2A",https://media.onthemarket.com/properties/8017859/1316901087/image-0-480x320.jpg,https://media.onthemarket.com/properties/8017859/1316901087/image-0-480x320.webp,,"A fantastic three-bedroom apartment available on the 32nd floor of this brand-new development designed by Foster + Partners. The property features private balcony, open-plan kitchen/living room, Oak herringbone flooring throughout (except bathroom) and Underfloor heating. (contd...)",['New build'],3 bedroom flat for sale,22462,/details/8017859/,https://media.onthemarket.com/properties/8017859/1316901087/image-0-480x320.jpg,"£3,174,000",,True,/agents/contact/8017859/,/agents/contact/8017859/?form-name=details-contact,/agents/branch/winkworth-shoreditch/,False,https://media.onthemarket.com/agents/branches/22462/150609132847754/logo-100x65.jpg,Winkworth - Shoreditch,020 8022 6973
10,From,True,"One Crown Place, Hackney, EC2A",https://media.onthemarket.com/properties/7988973/1319409340/image-0-480x320.jpg,https://media.onthemarket.com/properties/7988973/1319409340/image-0-480x320.webp,1,"Reassignment one bedroom flat for sale in One Crown Place EC2A The apartment is located on the 8th floor of this development and extends to approximately 52 sq. m (562 sq. ft.) All apartments feature oak herringbone flooring to hallway, living room, kitchen and master bedroom, underfloor heating...","['Online viewing', 'New build']",1 bedroom apartment for sale,37798,/details/7988973/,https://media.onthemarket.com/properties/7988973/1319409340/image-0-480x320.jpg,"£860,000",True,True,/agents/contact/7988973/,/agents/contact/7988973/?form-name=details-contact,/agents/branch/cbre-london-canary-wharf/,False,https://media.onthemarket.com/agents/companies/2161/160421100530154/logo-100x65.png,"CBRE Residential - London, Canary Wharf",020 8022 6426
15,,True,"Principal Tower, Worship Street, EC2A",https://media.onthemarket.com/properties/7979259/1293682681/image-0-480x320.jpg,https://media.onthemarket.com/properties/7979259/1293682681/image-0-480x320.webp,1,"Principal Tower enjoys a prestigious location overlooking the heart of the City of London, the top global financial centre, and Shoreditch, the trend-setting capital of the world.Joining other landmarks in the City such as ""The Gherkin"", ""The Cheesegrater"" (Leadenhall Building) and the...",['New build'],3 bedroom flat for sale,45953,/details/7979259/,https://media.onthemarket.com/properties/7979259/1293682681/image-0-480x320.jpg,"£3,029,000",True,True,/agents/contact/7979259/,/agents/contact/7979259/?form-name=details-contact,/agents/branch/homefinders-hackney/,False,https://media.onthemarket.com/agents/companies/6035/190515095733702/logo-100x65.png,Homefinders - Hackney,020 8115 2033
17,,True,"22.11, One Bishopsgate Plaza, 150 Bishopsgate, City Of London, EC3A",https://media.onthemarket.com/properties/7881972/1337046097/image-0-480x320.jpg,https://media.onthemarket.com/properties/7881972/1337046097/image-0-480x320.webp,1,"Luxury apartments in a central City location with excellent facilities and breathtaking views available at One Bishopsgate Plaza  Located on the 22nd floor this 2 bed home of 934 sqft benefits from panoramic views over Spitafields towards Canary Wharf.  Soaring above the Square Mile, One...","['Online viewing', 'New build']",2 bedroom flat for sale,37782,/details/7881972/,https://media.onthemarket.com/properties/7881972/1337046097/image-0-480x320.jpg,"£1,800,000",True,True,/agents/contact/7881972/,/agents/contact/7881972/?form-name=details-contact,/agents/branch/knight-frank-city-and-east-residential-development/,False,https://media.onthemarket.com/agents/branches/37782/150609132133033/logo-100x65.jpg,"Knight Frank - City & East, Residential Development",020 8022 6382
7,From,True,"One Bishopsgate Plaza, City Of London, EC2M",https://media.onthemarket.com/properties/7709022/1328438893/image-0-480x320.png,https://media.onthemarket.com/properties/7709022/1328438893/image-0-480x320.webp,,The Sky Residences at One Bishopsgate Plaza offers a rare opportunity to live in the historic heart of London's famous Square Mile with hotel serviced residences and amenities.,"['Online viewing', 'New build']",1 bedroom flat for sale,37767,/details/7709022/,https://media.onthemarket.com/properties/7709022/1328438893/image-0-480x320.png,"£1,300,000",,True,/agents/contact/7709022/,/agents/contact/7709022/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
9,Guide price,True,"One Bishopsgate Plaza, City Of London, EC2M",https://media.onthemarket.com/properties/7709021/1328438892/image-0-480x320.png,https://media.onthemarket.com/properties/7709021/1328438892/image-0-480x320.webp,1,"This North East facing one bed is well appointed with open plan living space, floor to ceiling glass, marble kitchen worktop, Miele appliances and en-suite shower.","['Online viewing', 'New build']",1 bedroom flat for sale,37767,/details/7709021/,https://media.onthemarket.com/properties/7709021/1328438892/image-0-480x320.png,"£1,325,000",True,True,/agents/contact/7709021/,/agents/contact/7709021/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
10,Guide price,True,"One Bishopsgate Plaza, City Of London, EC2M",https://media.onthemarket.com/properties/7709020/1328437975/image-0-480x320.jpg,https://media.onthemarket.com/properties/7709020/1328437975/image-0-480x320.webp,1,"This North East facing two bed on the 22nd floor is well appointed with open plan living space, floor to ceiling glass, marble kitchen worktop, Miele appliances and en-suite shower.","['Online viewing', 'New build']",2 bedroom flat for sale,37767,/details/7709020/,https://media.onthemarket.com/properties/7709020/1328437975/image-0-480x320.jpg,"£1,800,000",True,True,/agents/contact/7709020/,/agents/contact/7709020/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
9,Guide price,True,"One Bishopsgate Plaza, City Of London, EC2M",https://media.onthemarket.com/properties/7709018/1328437970/image-0-480x320.jpg,https://media.onthemarket.com/properties/7709018/1328437970/image-0-480x320.webp,1,"This South West facing double aspect two bed is well appointed with generous open plan living space, floor to ceiling glass, marble kitchen worktop, Miele appliances and en-suite bathroom.","['Online viewing', 'New build']",2 bedroom flat for sale,37767,/details/7709018/,https://media.onthemarket.com/properties/7709018/1328437970/image-0-480x320.jpg,"£2,045,000",True,True,/agents/contact/7709018/,/agents/contact/7709018/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
11,Guide price,True,"One Bishopsgate Plaza, City Of London, EC2M",https://media.onthemarket.com/properties/7709017/1328438879/image-0-480x320.png,https://media.onthemarket.com/properties/7709017/1328438879/image-0-480x320.webp,1,"This SW facing double aspect 3 bed plus study is well appointed with generous open plan living space, floor to ceiling glass, marble kitchen worktop, Miele appliances and en-suite bathrooms.","['Online viewing', 'New build']",3 bedroom flat for sale,37767,/details/7709017/,https://media.onthemarket.com/properties/7709017/1328438879/image-0-480x320.png,"£4,020,000",True,True,/agents/contact/7709017/,/agents/contact/7709017/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
13,Guide price,True,"One Bishopsgate Plaza, City Of London, EC2M",https://media.onthemarket.com/properties/7709016/1328437960/image-0-480x320.jpg,https://media.onthemarket.com/properties/7709016/1328437960/image-0-480x320.webp,1,"This SE facing double aspect 3 bed plus study is well appointed with generous open plan living space, floor to ceiling glass, marble kitchen worktop, Miele appliances and en-suite bathrooms.","['Online viewing', 'New build']",3 bedroom flat for sale,37767,/details/7709016/,https://media.onthemarket.com/properties/7709016/1328437960/image-0-480x320.jpg,"£4,350,000",True,True,/agents/contact/7709016/,/agents/contact/7709016/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
12,,True,Principal Tower Shoreditch High Street E1,https://media.onthemarket.com/properties/7413372/1311454391/image-0-480x320.jpg,https://media.onthemarket.com/properties/7413372/1311454391/image-0-480x320.webp,1,"A 2 bedroom apartment with study located in Principal Tower. Principal Tower enjoys a prestigious location overlooking the heart of the City of London, the top global financial centre and Shoreditch.",['New build'],2 bedroom apartment for sale,22221,/details/7413372/,https://media.onthemarket.com/properties/7413372/1311454391/image-0-480x320.jpg,"£1,320,000",True,True,/agents/contact/7413372/,/agents/contact/7413372/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
11,,True,Principal Tower Shoreditch High Street E1,https://media.onthemarket.com/properties/7413239/1312620464/image-0-480x320.jpg,https://media.onthemarket.com/properties/7413239/1312620464/image-0-480x320.webp,1,"A 10th floor 2 bedroom apartment located in Principal Tower. Principal Tower enjoys a prestigious location overlooking the heart of the City of London, the top global financial centre and Shoreditch.",['New build'],2 bedroom apartment for sale,22221,/details/7413239/,https://media.onthemarket.com/properties/7413239/1312620464/image-0-480x320.jpg,"£1,300,000",True,True,/agents/contact/7413239/,/agents/contact/7413239/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
17,,True,"Principal Tower, Worship Street, EC2A",https://media.onthemarket.com/properties/7342767/1293682667/image-0-480x320.jpg,https://media.onthemarket.com/properties/7342767/1293682667/image-0-480x320.webp,1,"Principal Tower enjoys a prestigious location overlooking the heart of the City of London, the top global financial centre, and Shoreditch, the trend-setting capital of the world.Joining other landmarks in the City such as ""The Gherkin"", ""The Cheesegrater"" (Leadenhall Building) and the...",['New build'],2 bedroom flat for sale,45953,/details/7342767/,https://media.onthemarket.com/properties/7342767/1293682667/image-0-480x320.jpg,"£1,243,000",True,True,/agents/contact/7342767/,/agents/contact/7342767/?form-name=details-contact,/agents/branch/homefinders-hackney/,False,https://media.onthemarket.com/agents/companies/6035/190515095733702/logo-100x65.png,Homefinders - Hackney,020 8115 2033
