images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
6,,True,"Plot 310, Callow House at Ridgeway Views, The Ridgeway, Mill Hill, LONDON NW7",https://media.onthemarket.com/properties/8311488/1335018657/image-0-480x320.jpg,https://media.onthemarket.com/properties/8311488/1335018657/image-0-480x320.webp,1,"A spacious 3-bedroom, ground floor apartment that features an extremely spacious 29ft open plan living/dining area. The kitchen includes fully integrated appliances, an island and has direct access to a private balcony. There are 3 large double bedrooms, the main coming with an en suite. Further...",['New build'],3 bedroom apartment for sale,8311488,/details/8311488/,https://media.onthemarket.com/properties/8311488/1335018657/image-0-480x320.jpg,"£900,000",True,True,/agents/contact/8311488/,/agents/contact/8311488/?form-name=details-contact,/new-homes/developers/development/ridgeway-views-51598/,True,https://media.onthemarket.com/agents/companies/9584/190805100244174/logo-100x65.png,51598,Barratt London - Ridgeway Views,020 8022 3798
10,,True,"No 1. Millbrook Park, 2 Henry Darlot Drive, London",https://media.onthemarket.com/properties/8829744/1334567923/image-0-480x320.jpg,https://media.onthemarket.com/properties/8829744/1334567923/image-0-480x320.webp,1,"A spectacular development of 144 beautifully-crafted homes situated in one of London’s best-loved areas. This boutique development is set in the heart of Mill Hill and its lush green spaces, yet within easy reach of everything London has to offer.Freehold",['New build'],3 bedroom flat for sale,8829744,/details/8829744/,https://media.onthemarket.com/properties/8829744/1334567923/image-0-480x320.jpg,"£939,995",True,True,/agents/contact/8829744/,/agents/contact/8829744/?form-name=details-contact,/agents/branch/chestertons-new-homes/,False,https://media.onthemarket.com/agents/companies/20/150612092121722/logo-100x65.jpg,4989,Chestertons - New Homes,020 7768 0085
17,,True,"The Ridgeway, Mill Hill Village",https://media.onthemarket.com/properties/8819817/1326474764/image-0-480x320.jpg,https://media.onthemarket.com/properties/8819817/1326474764/image-0-480x320.webp,1,"AVAILABLE SPRING 2021 - 3RD FLOOR WITH LARGE BALCONY  A stunning, large brand new 3rd floor 2 bedroom, 2 bathroom (both en suite ) apartment (1302sq ft) with a large private terrace that spans the width of the flat. Located  l in tis incredible development in the heart of Mill Hill Village set...",['New build'],2 bedroom apartment for sale,8819817,/details/8819817/,https://media.onthemarket.com/properties/8819817/1326474764/image-0-480x320.jpg,"£715,000",True,True,/agents/contact/8819817/,/agents/contact/8819817/?form-name=details-contact,/agents/branch/godfrey-and-barr-mill-hill/,False,https://media.onthemarket.com/agents/companies/390/180803080723316/logo-100x65.jpg,25943,Godfrey & Barr - Mill Hill,020 8022 6579
13,,True,"Collingham House, Hammers Lane, Mill Hill, Londn, NW7",https://media.onthemarket.com/properties/8813372/1303745422/image-0-480x320.jpg,https://media.onthemarket.com/properties/8813372/1303745422/image-0-480x320.webp,1,"Situated on the second floor of a sought after purpose built portered block, with secure underground parking and extensive landscaped communal gardens. This beautiful apartment features a 21ft west facing reception room with access to the balcony, a separate fully integrated kitchen and breakfast...",['New build'],3 bedroom apartment for sale,8813372,/details/8813372/,https://media.onthemarket.com/properties/8813372/1303745422/image-0-480x320.jpg,"£1,475,000",True,True,/agents/contact/8813372/,/agents/contact/8813372/?form-name=details-contact,/agents/branch/oakhill-residential-limited-west-hampstead/,False,https://media.onthemarket.com/agents/branches/44238/180308102216814/logo-100x65.png,44238,Oakhill Residential Limited - West Hampstead,020 8033 9021
6,,True,"Plot 310, Callow House at Ridgeway Views, The Ridgeway, Mill Hill, LONDON NW7",https://media.onthemarket.com/properties/8311488/1335018657/image-0-480x320.jpg,https://media.onthemarket.com/properties/8311488/1335018657/image-0-480x320.webp,1,"A spacious 3-bedroom, ground floor apartment that features an extremely spacious 29ft open plan living/dining area. The kitchen includes fully integrated appliances, an island and has direct access to a private balcony. There are 3 large double bedrooms, the main coming with an en suite. Further...",['New build'],3 bedroom apartment for sale,8311488,/details/8311488/,https://media.onthemarket.com/properties/8311488/1335018657/image-0-480x320.jpg,"£900,000",True,True,/agents/contact/8311488/,/agents/contact/8311488/?form-name=details-contact,/new-homes/developers/development/ridgeway-views-51598/,True,https://media.onthemarket.com/agents/companies/9584/190805100244174/logo-100x65.png,51598,Barratt London - Ridgeway Views,020 8022 3798
5,,True,"Plot 346, No.10 Poppy Mews at Millbrook Park, Bittacy Hill, Mill Hill, LONDON NW7",https://media.onthemarket.com/properties/8162987/1328929511/image-0-480x320.jpg,https://media.onthemarket.com/properties/8162987/1328929511/image-0-480x320.webp,2,A spacious 3-bedroom townhouse spread over two levels with a high specification finish throughout. The ground floor living and dining area opens out onto an expansive west facing garden. There are three large bedrooms and three bathrooms with underfloor heating fitted throughout. The main bedroom...,"['Online viewing', 'New build', 'Garage']",3 bedroom terraced house for sale,8162987,/details/8162987/,https://media.onthemarket.com/properties/8162987/1328929511/image-0-480x320.jpg,"£982,000",True,True,/agents/contact/8162987/,/agents/contact/8162987/?form-name=details-contact,/new-homes/developers/development/millbrook-park-51592/,True,https://media.onthemarket.com/agents/companies/9584/190805100244174/logo-100x65.png,51592,Barratt London - Millbrook Park,020 8022 3745
8,From,True,"Rosary Manor, The Ridgeway, Mill Hill, London",https://media.onthemarket.com/properties/8059535/1328170017/image-0-480x320.jpg,https://media.onthemarket.com/properties/8059535/1328170017/image-0-480x320.webp,1,"* VIEWING AVAILABLE BY PRIVATE V.I.P. APPOINTMENT *  Rosary Manor is a bespoke development of 11  individually designed apartments, each with unparallelled views across the Mill Hill Conservation Area and its 152 acres of beautifully maintained farm and parkland.  The semi-rural setting is unique...",['New build'],2 bedroom apartment for sale,8059535,/details/8059535/,https://media.onthemarket.com/properties/8059535/1328170017/image-0-480x320.jpg,"£1,350,000",True,True,/agents/contact/8059535/,/agents/contact/8059535/?form-name=details-contact,/agents/branch/statons-new-homes/,False,https://media.onthemarket.com/agents/branches/41954/160624104815247/logo-100x65.jpg,41954,Statons - New Homes,020 3544 5561
12,Guide price,True,"Rosary Manor, The Ridgeway, Mill Hill, London",https://media.onthemarket.com/properties/8059534/1323125200/image-0-480x320.jpg,https://media.onthemarket.com/properties/8059534/1323125200/image-0-480x320.webp,1,"Lunette is the third apartment in our block created from three original houses. With a spacious lobby and hallway, it is a well-structured apartment with three bedrooms and a study.  The master bedroom is served by a luxury shower room, while bedrooms two and three also enjoy en suites. The...",['New build'],3 bedroom apartment for sale,8059534,/details/8059534/,https://media.onthemarket.com/properties/8059534/1323125200/image-0-480x320.jpg,"£1,850,000",True,True,/agents/contact/8059534/,/agents/contact/8059534/?form-name=details-contact,/agents/branch/statons-new-homes/,False,https://media.onthemarket.com/agents/branches/41954/160624104815247/logo-100x65.jpg,41954,Statons - New Homes,020 3544 5561
11,Guide price,True,"Rosary Manor, The Ridgeway, Mill Hill, London",https://media.onthemarket.com/properties/7492655/1323125234/image-0-480x320.jpg,https://media.onthemarket.com/properties/7492655/1323125234/image-0-480x320.webp,1,"* VIEWING AVAILABLE BY PRIVATE V.I.P. APPOINTMENT *  A stunning 2 bedroom duplex apartment of circa 2,788 sq ft with its own private entrance and private patio which leads onto the gorgeous grounds with spectacular, uninterrupted far reaching views over Mill Hill Valley towards Totteridge.  Set...",['New build'],2 bedroom apartment for sale,7492655,/details/7492655/,https://media.onthemarket.com/properties/7492655/1323125234/image-0-480x320.jpg,"£2,495,000",True,True,/agents/contact/7492655/,/agents/contact/7492655/?form-name=details-contact,/agents/branch/statons-new-homes/,False,https://media.onthemarket.com/agents/branches/41954/160624104815247/logo-100x65.jpg,41954,Statons - New Homes,020 3544 5561
17,,True,"Parklands, 56 Hendon Wood Lane, Mill Hill",https://media.onthemarket.com/properties/7449607/1082560878/image-0-480x320.jpg,https://media.onthemarket.com/properties/7449607/1082560878/image-0-480x320.webp,2,"The Property Shop is excited to offer this unique, detached family home of approx. 6900 sq. ft and set over 4 floors. Currently in the process of being completed, this property offers buyers the opportunity to choose finishing touches of their preference. Featuring 6 bedrooms, 8 bathrooms (6 of ...",['New build'],6 bedroom detached house for sale,7449607,/details/7449607/,https://media.onthemarket.com/properties/7449607/1082560878/image-0-480x320.jpg,"£3,100,000",True,True,/agents/contact/7449607/,/agents/contact/7449607/?form-name=details-contact,/agents/branch/the-property-shop-edgware/,False,https://media.onthemarket.com/agents/branches/40408/151124120236158/logo-100x65.jpg,40408,The Property Shop - Edgware,020 8022 1178
5,,True,"Coxwell Boulevard, London",https://media.onthemarket.com/properties/6689741/1289775819/image-0-480x320.jpg,https://media.onthemarket.com/properties/6689741/1289775819/image-0-480x320.webp,,"Award Winning Trinity Square, Colindale - Award Winning Trinity Square, Colindale. Brand new apartments with Help to Buy available",['New build'],1 bedroom flat for sale,6689741,/details/6689741/,https://media.onthemarket.com/properties/6689741/1289775819/image-0-480x320.jpg,"£353,000",,True,/agents/contact/6689741/,/agents/contact/6689741/?form-name=details-contact,/agents/branch/haart-estate-agents-wembley/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,5432,haart Estate Agents - Wembley,020 8022 6543
4,,True,"Coxwell Boulevard, London",https://media.onthemarket.com/properties/6526219/1201864837/image-0-480x320.jpg,https://media.onthemarket.com/properties/6526219/1201864837/image-0-480x320.webp,,"Award Winning Trinity Square, Colindale - Award Winning Trinity Square, Colindale. Brand new apartments with Help to Buy available","['Online viewing', 'New build']",2 bedroom flat for sale,6526219,/details/6526219/,https://media.onthemarket.com/properties/6526219/1201864837/image-0-480x320.jpg,"£399,000",,True,/agents/contact/6526219/,/agents/contact/6526219/?form-name=details-contact,/agents/branch/haart-estate-agents-wembley/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,5432,haart Estate Agents - Wembley,020 8022 6543
13,Guide price,True,"Hendon Wood Lane, Mill Hill, London",https://media.onthemarket.com/properties/5572179/1321326251/image-0-480x320.jpg,https://media.onthemarket.com/properties/5572179/1321326251/image-0-480x320.webp,1,"A substantial detached home of approx. 6,900 sq ft, set in grounds extending to circa 3/4 acre.  The house is currently in the process of being completed and will be finished to a very high standard throughout, benefitting from a modern German kitchen and bathrooms.  Located in this highly sought...","['New build', 'Study']",6 bedroom detached house for sale,5572179,/details/5572179/,https://media.onthemarket.com/properties/5572179/1321326251/image-0-480x320.jpg,"£3,100,000",True,True,/agents/contact/5572179/,/agents/contact/5572179/?form-name=details-contact,/agents/branch/statons-totteridge/,False,https://media.onthemarket.com/agents/companies/909/160623101152337/logo-100x65.jpg,35287,Statons - Totteridge,020 8022 6645
