images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
11,,True,Principal Tower Shoreditch High Street E1,https://media.onthemarket.com/properties/7413239/1312620464/image-0-480x320.jpg,https://media.onthemarket.com/properties/7413239/1312620464/image-0-480x320.webp,1,"A 10th floor 2 bedroom apartment located in Principal Tower. Principal Tower enjoys a prestigious location overlooking the heart of the City of London, the top global financial centre and Shoreditch.",['New build'],2 bedroom apartment for sale,7413239,/details/7413239/,https://media.onthemarket.com/properties/7413239/1312620464/image-0-480x320.jpg,"£1,300,000",True,True,/agents/contact/7413239/,/agents/contact/7413239/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
18,Offers in excess of,True,"Crawford Building, 112 Whitechapel High Street, Aldgate, E1",https://media.onthemarket.com/properties/5254986/1333419330/image-0-480x320.jpg,https://media.onthemarket.com/properties/5254986/1333419330/image-0-480x320.webp,1,"A well presented 15th floor, two bedroom apartment with two bathrooms, high specification fitted kitchen with Siemens appliances and wood flooring throughout. Other benefits include 24 hour concierge.Located within Aldgate in the North-east London Borough of Tower Hamlets, this two bed 15th floor...","['Online viewing', 'New build']",2 bedroom apartment for sale,5254986,/details/5254986/,https://media.onthemarket.com/properties/5254986/1333419330/image-0-480x320.jpg,"£800,000",True,True,/agents/contact/5254986/,/agents/contact/5254986/?form-name=details-contact,/agents/branch/mylondonhome/,False,https://media.onthemarket.com/agents/branches/26009/190704130428048/logo-100x65.jpg,26009,MyLondonHome,020 8033 1702
10,,True,"Principal Tower, Shoreditch EC2",https://media.onthemarket.com/properties/6942820/1118134401/image-0-480x320.jpg,https://media.onthemarket.com/properties/6942820/1118134401/image-0-480x320.webp,1,"A 2 bedroom penthouse on the 45th Floor of Principal Tower - due to complete in 2019. The Penthouse enjoys a North, East and South aspect, boasting superb views of the city skyline and stylish interiors. Spanning 1,382 Sqft of living space, features include three terraces, powder room,...","['Online viewing', 'New build']",2 bedroom apartment for sale,6942820,/details/6942820/,https://media.onthemarket.com/properties/6942820/1118134401/image-0-480x320.jpg,"£3,269,000",True,True,/agents/contact/6942820/,/agents/contact/6942820/?form-name=details-contact,/agents/branch/maskells-chelsea/,False,https://media.onthemarket.com/agents/companies/654/201117104126750/logo-100x65.png,22253,Maskells - Chelsea,020 8022 7361
11,,True,"Principal Place, Worship Street, London, EC2A",https://media.onthemarket.com/properties/6100013/782496349/image-0-480x320.jpg,,1,"STUNNING ONE BEDROOM APARTMENT IN THE PRESTIGIOUS CITY OF LONDONOne Bedroom Luxury Apartment with high tech Open Plan kitchen, large living room, double bedroom with built in storage, en-suite bethoom and amazing skyline views fo the city.Principal Tower, A brand new 50 storey tower building...",['New build'],1 bedroom apartment for sale,6100013,/details/6100013/,https://media.onthemarket.com/properties/6100013/782496349/image-0-480x320.jpg,"£993,000",True,True,/agents/contact/6100013/,/agents/contact/6100013/?form-name=details-contact,/agents/branch/ellis-and-co-islington/,False,https://media.onthemarket.com/agents/companies/1052/190507105342332/logo-100x65.jpg,47076,Ellis & Co - Islington,020 8115 0906
12,,True,"2 Principal Place, Worship Street, London, EC2A",https://media.onthemarket.com/properties/6036875/1326790265/image-0-480x320.jpg,https://media.onthemarket.com/properties/6036875/1326790265/image-0-480x320.webp,1,"STUNNING THREE BEDROOM APARTMENT IN THE PRESTIGIOUS CITY OF LONDON3 bedroom luxury apartment with high tech open plan kitchen, large living room, three double bedroom with built in storage, two en-suite bathroom and common shower room, balcony area with amazing skyline views of the city....",['New build'],3 bedroom apartment for sale,6036875,/details/6036875/,https://media.onthemarket.com/properties/6036875/1326790265/image-0-480x320.jpg,"£2,399,000",True,True,/agents/contact/6036875/,/agents/contact/6036875/?form-name=details-contact,/agents/branch/ellis-and-co-islington/,False,https://media.onthemarket.com/agents/companies/1052/190507105342332/logo-100x65.jpg,47076,Ellis & Co - Islington,020 8115 0906
12,,True,"2 Principal Place, Worship Street, London, EC2A",https://media.onthemarket.com/properties/6036873/758918731/image-0-480x320.jpg,,1,"STUNNING TWO BEDROOM APARTMENT IN THE PRESTIGIOUS CITY OF LONDONTwo double bedroom luxury apartment with high tech kitchen, large living room, two double bedroom with built in storage, en-suite bathroom and common shower room, balcony area with amazing skyline views fo the city.Principal Tower, A...",['New build'],2 bedroom apartment for sale,6036873,/details/6036873/,https://media.onthemarket.com/properties/6036873/758918731/image-0-480x320.jpg,"£1,312,000",True,True,/agents/contact/6036873/,/agents/contact/6036873/?form-name=details-contact,/agents/branch/ellis-and-co-islington/,False,https://media.onthemarket.com/agents/companies/1052/190507105342332/logo-100x65.jpg,47076,Ellis & Co - Islington,020 8115 0906
11,,True,"Principal Place, Worship Street, London, EC2A",https://media.onthemarket.com/properties/6036874/758918741/image-0-480x320.jpg,,1,"STUNNING ONE BEDROOM APARTMENT IN THE PRESTIGIOUS CITY OF LONDONOne bedroom luxury apartment with high tech open plan kitchen, large living room, double bedroom with built in storage, en-suite bethoom and amazing skyline views fo the city.Principal Tower, A brand new 50 storey tower building...",['New build'],1 bedroom apartment for sale,6036874,/details/6036874/,https://media.onthemarket.com/properties/6036874/758918741/image-0-480x320.jpg,"£869,000",True,True,/agents/contact/6036874/,/agents/contact/6036874/?form-name=details-contact,/agents/branch/ellis-and-co-islington/,False,https://media.onthemarket.com/agents/companies/1052/190507105342332/logo-100x65.jpg,47076,Ellis & Co - Islington,020 8115 0906
9,,True,"Alie Street, E1  8NF",https://media.onthemarket.com/properties/5230283/1317301955/image-0-480x320.jpg,https://media.onthemarket.com/properties/5230283/1317301955/image-0-480x320.webp,1,"A spacious new build one bedroom apartment on the 9TH FLOOR with a BALCONY just a moments walk away from Aldgate East tube station. The property is very high specification and can be sold with all the current furniture. Open plan living, 24 hour concierge. No chain. (Photos of similar apartment).",['New build'],1 bedroom apartment for sale,5230283,/details/5230283/,https://media.onthemarket.com/properties/5230283/1317301955/image-0-480x320.jpg,"£680,000",True,True,/agents/contact/5230283/,/agents/contact/5230283/?form-name=details-contact,/agents/branch/indago-fulham/,False,https://media.onthemarket.com/agents/companies/7264/180711115333751/logo-100x65.png,47638,Indago - Fulham,020 8115 0493
11,Offers in excess of,True,"Cashmere House, Leman Street, E1 8EY",https://media.onthemarket.com/properties/5230291/1317301960/image-0-480x320.jpg,https://media.onthemarket.com/properties/5230291/1317301960/image-0-480x320.webp,1,"A recently completed 1 bedroom apartment that can be used as a 2 BEDROOM.  On the 11th floor with STUNNING VIEWS across the city. Currently rented at £750 per week, available with tenant in situ or (subject to successful negotiations) vacant possession. Gym, pool, 24 concierge, gardens, ROOF...",['New build'],2 bedroom apartment for sale,5230291,/details/5230291/,https://media.onthemarket.com/properties/5230291/1317301960/image-0-480x320.jpg,"£999,999",True,True,/agents/contact/5230291/,/agents/contact/5230291/?form-name=details-contact,/agents/branch/indago-fulham/,False,https://media.onthemarket.com/agents/companies/7264/180711115333751/logo-100x65.png,47638,Indago - Fulham,020 8115 0493
10,,True,"Goodman&#39;s Fields, Lenman Street, London",https://media.onthemarket.com/properties/4742976/658882502/image-0-480x320.jpg,,,"Located in Phase 3 of Goodman’s Fields, this 4th floor generous studio apartment will be flooded with light from its floor to ceiling windows with wooden floors throughout. The compact and neatly designed living space ensures it is separate from the bedroom area and entrance to this spacious...",['New build'],Studio for sale,4742976,/details/4742976/,https://media.onthemarket.com/properties/4742976/658882502/image-0-480x320.jpg,"£762,500",,True,/agents/contact/4742976/,/agents/contact/4742976/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
