images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
17,,True,"Plot 2 Fettle Court at Deptford Foundry, 2 Molten Court, Moulding Lane SE14",https://media.onthemarket.com/properties/9789738/1331260683/image-0-480x320.jpg,https://media.onthemarket.com/properties/9789738/1331260683/image-0-480x320.webp,1,"2 Fettle Court is a superb 2 bedroom home spread across approx. 871 sq ft of living space, featuring a large private terrace with North West facing views. Located only 6 minutes away from London Bridge by train, this home is perfect for first time buyers wanting a shorter commute.","['Online viewing', 'New build']",2 bedroom apartment for sale,53628,/details/9789738/,https://media.onthemarket.com/properties/9789738/1331260683/image-0-480x320.jpg,"£545,000",True,True,/agents/contact/9789738/,/agents/contact/9789738/?form-name=details-contact,/new-homes/developers/development/deptford-foundry-53628/,True,https://media.onthemarket.com/agents/branches/53628/200228131642393/logo-100x65.jpg,Anthology - Deptford Foundry,020 3641 7677
24,,True,"Plot 20 Fettle Court at Deptford Foundry, 2 Molten Court, Moulding Lane SE14",https://media.onthemarket.com/properties/9786012/1331152814/image-0-480x320.jpg,https://media.onthemarket.com/properties/9786012/1331152814/image-0-480x320.webp,1,"20 Fettle Court is a stylish and modern 3 bedroom apartment spread across approximately 1,028 sq ft of living space, featuring an extremely large 796 sq ft wrap around private terrace for owners to enjoy. Located only 6 minutes by train from London Bridge.","['Online viewing', 'New build']",3 bedroom apartment for sale,53628,/details/9786012/,https://media.onthemarket.com/properties/9786012/1331152814/image-0-480x320.jpg,"£670,000",True,True,/agents/contact/9786012/,/agents/contact/9786012/?form-name=details-contact,/new-homes/developers/development/deptford-foundry-53628/,True,https://media.onthemarket.com/agents/branches/53628/200228131642393/logo-100x65.jpg,Anthology - Deptford Foundry,020 3641 7677
23,,True,"Plot 57 Cobalt Tower at Deptford Foundry, 2 Molten Court, Moulding Lane SE14",https://media.onthemarket.com/properties/9785917/1331150134/image-0-480x320.jpg,https://media.onthemarket.com/properties/9785917/1331150134/image-0-480x320.webp,1,"*AVAILABLE TO MOVE IN NOW* 57 Cobalt Tower is a stylish and modern 2 bedroom home spread across approx. 753 sq ft of living space, featuring a large dual aspect private balcony with fantastic views from the 21st floor. Located only 6 minutes train journey from London Bridge.","['Online viewing', 'New build']",2 bedroom apartment for sale,53628,/details/9785917/,https://media.onthemarket.com/properties/9785917/1331150134/image-0-480x320.jpg,"£630,000",True,True,/agents/contact/9785917/,/agents/contact/9785917/?form-name=details-contact,/new-homes/developers/development/deptford-foundry-53628/,True,https://media.onthemarket.com/agents/branches/53628/200228131642393/logo-100x65.jpg,Anthology - Deptford Foundry,020 3641 7677
11,,True,"Kingwood, Deptford Landings, Evelyn Street, Deptford, London, SE8",https://media.onthemarket.com/properties/9626850/1326327473/image-0-480x320.png,https://media.onthemarket.com/properties/9626850/1326327473/image-0-480x320.webp,2,"Deptford Landings brand new development available for sale on the Help to Buy scheme is spread across 11.6 acres, each building is designed in a contemporary architectural style that reflects and adds to the areas rich heritage. 12 min walk from Surrey Quays, 13 min walk from Deptford Rail","['Online viewing', 'New build']",2 bedroom flat for sale,27790,/details/9626850/,https://media.onthemarket.com/properties/9626850/1326327473/image-0-480x320.png,"£615,000",True,True,/agents/contact/9626850/,/agents/contact/9626850/?form-name=details-contact,/agents/branch/remax-property-group/,False,https://media.onthemarket.com/agents/branches/27790/171207115328787/logo-100x65.jpg,RE/MAX Property Group,020 8022 7388
14,,True,"Deptford Landings, 167 Grove Street, Deptford, London, SE8",https://media.onthemarket.com/properties/9626744/1326325426/image-0-480x320.jpg,https://media.onthemarket.com/properties/9626744/1326325426/image-0-480x320.webp,1,"Deptford Landings brand new development available for sale on the Help to Buy scheme is spread across 11.6 acres, each building is designed in a contemporary architectural style that reflects and adds to the areas rich heritage. 12 min walk from Surrey Quays, 13 min walk from Deptford Rail",['New build'],2 bedroom flat for sale,27790,/details/9626744/,https://media.onthemarket.com/properties/9626744/1326325426/image-0-480x320.jpg,"£596,000",True,True,/agents/contact/9626744/,/agents/contact/9626744/?form-name=details-contact,/agents/branch/remax-property-group/,False,https://media.onthemarket.com/agents/branches/27790/171207115328787/logo-100x65.jpg,RE/MAX Property Group,020 8022 7388
16,,True,"52 Cobalt Tower, Anthology Deptford Foundry, Arklow Road, London, SE8",https://media.onthemarket.com/properties/9597840/1336193797/image-0-480x320.jpg,https://media.onthemarket.com/properties/9597840/1336193797/image-0-480x320.webp,1,"Elegant Two bedroom apartment for sale at Anthology Deptford Foundry  This elegant two bedroom apartment is located on the 18th floor of Anthology Deptford Foundry's Cobalt Tower. The apartment measures 809 square foot, has North/West aspect and benefits from a private balcony.   Located in the...",['New build'],2 bedroom apartment for sale,37782,/details/9597840/,https://media.onthemarket.com/properties/9597840/1336193797/image-0-480x320.jpg,"£635,000",True,True,/agents/contact/9597840/,/agents/contact/9597840/?form-name=details-contact,/agents/branch/knight-frank-city-and-east-residential-development/,False,https://media.onthemarket.com/agents/branches/37782/150609132133033/logo-100x65.jpg,"Knight Frank - City & East, Residential Development",020 8022 6382
13,,True,"11 Cobalt Tower, Anthology Deptford Foundry, Arklow Road, London, SE8",https://media.onthemarket.com/properties/9524333/1335078317/image-0-480x320.jpg,https://media.onthemarket.com/properties/9524333/1335078317/image-0-480x320.webp,1,"One bedroom apartment benefiting from excellent transport connection available at Anthology Deptford Foundry, SE8  This beautiful one bedroom apartment is located on the 5th floor of Anthology Deptford Foundry's Cobalt Tower. The apartment measures 545 square foot and benefits from a private...",['New build'],1 bedroom flat for sale,37782,/details/9524333/,https://media.onthemarket.com/properties/9524333/1335078317/image-0-480x320.jpg,"£455,000",True,True,/agents/contact/9524333/,/agents/contact/9524333/?form-name=details-contact,/agents/branch/knight-frank-city-and-east-residential-development/,False,https://media.onthemarket.com/agents/branches/37782/150609132133033/logo-100x65.jpg,"Knight Frank - City & East, Residential Development",020 8022 6382
14,Offers in region of,True,"Trundleys road , Anayah Apartments, London SE8",https://media.onthemarket.com/properties/9501845/1325438088/image-0-480x320.jpg,https://media.onthemarket.com/properties/9501845/1325438088/image-0-480x320.webp,,A truly unique beautiful 2 bedrooms apartment offering large balcony also free off-street parking space for cars. House has 2 bathrooms and a modern kitchen equipped with gloss finished units and integrated appliances and complemented by high-quality fixtures and fitting.The superbly designed...,['New build'],2 bedroom flat for sale,45003,/details/9501845/,https://media.onthemarket.com/properties/9501845/1325438088/image-0-480x320.jpg,"£495,000",,True,/agents/contact/9501845/,/agents/contact/9501845/?form-name=details-contact,/agents/branch/property-m-dot-j-dalston/,False,https://media.onthemarket.com/agents/branches/45003/200907173429621/logo-100x65.jpg,Property M.J - Dalston,020 3641 0407
7,,True,"Cobalt Tower, Deptford Foundry, SE8",https://media.onthemarket.com/properties/8407181/1317866154/image-0-480x320.jpg,https://media.onthemarket.com/properties/8407181/1317866154/image-0-480x320.webp,1,"p>A spacious one-bedroom apartment located on the second floor of Cobalt Tower at Deptford Foundry. Anthology Deptford Foundry is an exclusive development in the unique and thriving location Deptford, South East London.  In the heart of one of south-east London’s most vibrant and creative...",['New build'],1 bedroom apartment for sale,22218,/details/8407181/,https://media.onthemarket.com/properties/8407181/1317866154/image-0-480x320.jpg,"£395,000",True,True,/agents/contact/8407181/,/agents/contact/8407181/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,"JLL - London, New Homes",020 8022 7133
13,,True,"Deptford Broadway, London, SE8",https://media.onthemarket.com/properties/8197201/1317316543/image-0-480x320.jpg,https://media.onthemarket.com/properties/8197201/1317316543/image-0-480x320.webp,1,"48-49 Deptford Broadway is a small collection of unique new homes, tucked behind a Victorian building offering tranquillity from the nearby trendy Deptford High Street. (contd...)",['New build'],2 bedroom flat for sale,42593,/details/8197201/,https://media.onthemarket.com/properties/8197201/1317316543/image-0-480x320.jpg,"£350,000",True,True,/agents/contact/8197201/,/agents/contact/8197201/?form-name=details-contact,/agents/branch/keatons-deptford/,False,https://media.onthemarket.com/agents/companies/557/200123092130344/logo-100x65.png,Keatons - Deptford,020 8033 7465
