images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
9,,True,"1 Bedroom Apartment at 399, 399 Edgware Road, London NW9",https://media.onthemarket.com/properties/8754723/1302771226/image-0-480x320.jpg,https://media.onthemarket.com/properties/8754723/1302771226/image-0-480x320.webp,1,"This stunning, spacious and light-filled 717 sq ft one bedroom apartment with a balcony is part of 399 - a landmark development set in the heart of the old Oriental City.399 offers everything from generous homes, to private secure parking spaces, to places to eat and shop. A modern and...",['New build'],1 bedroom apartment for sale,54543,/details/8754723/,https://media.onthemarket.com/properties/8754723/1302771226/image-0-480x320.jpg,"£385,000",True,True,/agents/contact/8754723/,/agents/contact/8754723/?form-name=details-contact,/new-homes/developers/development/stone-real-estate-399/,True,https://media.onthemarket.com/agents/companies/10390/200615101642089/logo-100x65.png,Stone Real Estate - 399,020 3641 8209
22,,True,"Aerodrome Road, Claremont House",https://media.onthemarket.com/properties/9770641/1334451341/image-0-480x320.jpg,https://media.onthemarket.com/properties/9770641/1334451341/image-0-480x320.webp,,"Milestone Estate Agents are proud to present this beautifully presented two bedroom third floor apartment situated in Colindale. The property has been well looked after and has been kept in excellent condition by the current owner.The property comprises a bright, spacious open-plan living...",['New build'],2 bedroom apartment for sale,45095,/details/9770641/,https://media.onthemarket.com/properties/9770641/1334451341/image-0-480x320.jpg,"£520,000",,True,/agents/contact/9770641/,/agents/contact/9770641/?form-name=details-contact,/agents/branch/milestone-estate-agents-willesden/,False,https://media.onthemarket.com/agents/companies/5388/180413081952161/logo-100x65.jpg,Milestone Estate Agents - Willesden,020 8115 2173
6,Guide price,True,"Aerodrome Road, London",https://media.onthemarket.com/properties/9758046/1330069964/image-0-480x320.jpg,https://media.onthemarket.com/properties/9758046/1330069964/image-0-480x320.webp,1,"This 5th floor, 3 bedroom Premier specification apartment has an open plan kitchen/living/dining room leading to a 137 sq ft balcony. Three spacious bedrooms, two with an en-suite and a family bathroom. There is 24 hour concierge and a spa for residents, including a large gym and swimming...",['New build'],3 bedroom ground floor flat for sale,41302,/details/9758046/,https://media.onthemarket.com/properties/9758046/1330069964/image-0-480x320.jpg,"£834,950",True,True,/agents/contact/9758046/,/agents/contact/9758046/?form-name=details-contact,/agents/branch/empire-estates-willesden/,False,https://media.onthemarket.com/agents/branches/41302/160523101312988/logo-100x65.png,Empire Estates - Willesden,020 3544 3990
7,,True,"Grove Park, Colindale, London NW9",https://media.onthemarket.com/properties/9662380/1327099408/image-0-480x320.jpg,https://media.onthemarket.com/properties/9662380/1327099408/image-0-480x320.webp,1,"Luxurious spacious flat, in a new purpose-built block, within walking distance of Colindale Station (Northern Line) and open green space & play area of Grove Park...",['New build'],1 bedroom apartment for sale,52168,/details/9662380/,https://media.onthemarket.com/properties/9662380/1327099408/image-0-480x320.jpg,"£295,000",True,True,/agents/contact/9662380/,/agents/contact/9662380/?form-name=details-contact,/agents/branch/aston-square-london/,False,https://media.onthemarket.com/agents/companies/9670/190916131702636/logo-100x65.png,Aston Square - London,020 8022 2825
6,,True,"Aerodrome Road, Beaufort Park",https://media.onthemarket.com/properties/9645489/1326789449/image-0-480x320.jpg,https://media.onthemarket.com/properties/9645489/1326789449/image-0-480x320.webp,,One bedroom apartment with private terrace,['New build'],1 bedroom apartment for sale,54858,/details/9645489/,https://media.onthemarket.com/properties/9645489/1326789449/image-0-480x320.jpg,"£427,450",,True,/agents/contact/9645489/,/agents/contact/9645489/?form-name=details-contact,/agents/branch/worths-real-estate-finchley/,False,https://media.onthemarket.com/agents/branches/54858/200713122226977/logo-100x65.png,Worths Real Estate - Finchley,020 3641 9980
9,,True,"Beaufort Park, Fairbank Apartments",https://media.onthemarket.com/properties/9645344/1326785608/image-0-480x320.jpg,https://media.onthemarket.com/properties/9645344/1326785608/image-0-480x320.webp,,8th floor three bedroom apartment with private terrace,['New build'],3 bedroom apartment for sale,54858,/details/9645344/,https://media.onthemarket.com/properties/9645344/1326785608/image-0-480x320.jpg,"£894,950",,True,/agents/contact/9645344/,/agents/contact/9645344/?form-name=details-contact,/agents/branch/worths-real-estate-finchley/,False,https://media.onthemarket.com/agents/branches/54858/200713122226977/logo-100x65.png,Worths Real Estate - Finchley,020 3641 9980
7,From,True,"Beaufort Park, London",https://media.onthemarket.com/properties/9643917/1326743904/image-0-480x320.jpg,https://media.onthemarket.com/properties/9643917/1326743904/image-0-480x320.webp,,New build luxury three bedroom apartment,['New build'],3 bedroom apartment for sale,54858,/details/9643917/,https://media.onthemarket.com/properties/9643917/1326743904/image-0-480x320.jpg,"£834,950",,True,/agents/contact/9643917/,/agents/contact/9643917/?form-name=details-contact,/agents/branch/worths-real-estate-finchley/,False,https://media.onthemarket.com/agents/branches/54858/200713122226977/logo-100x65.png,Worths Real Estate - Finchley,020 3641 9980
8,,True,"Beaufort Park, Aerodrome Road, London",https://media.onthemarket.com/properties/9596914/1325691752/image-0-480x320.jpg,https://media.onthemarket.com/properties/9596914/1325691752/image-0-480x320.webp,,Two bedroom new build luxury apartment,['New build'],2 bedroom apartment for sale,54858,/details/9596914/,https://media.onthemarket.com/properties/9596914/1325691752/image-0-480x320.jpg,"£524,950",,True,/agents/contact/9596914/,/agents/contact/9596914/?form-name=details-contact,/agents/branch/worths-real-estate-finchley/,False,https://media.onthemarket.com/agents/branches/54858/200713122226977/logo-100x65.png,Worths Real Estate - Finchley,020 3641 9980
7,,True,"Beaufort Park, London",https://media.onthemarket.com/properties/9579541/1325691750/image-0-480x320.jpg,https://media.onthemarket.com/properties/9579541/1325691750/image-0-480x320.webp,,Ideal for buy to let investmentA collection of new apartments and penthouses with an exclusive onsite spa and gym and direct connections to the West End and City in 25 minutes.,"['Online viewing', 'New build']",1 bedroom apartment for sale,54858,/details/9579541/,https://media.onthemarket.com/properties/9579541/1325691750/image-0-480x320.jpg,"£399,950",,True,/agents/contact/9579541/,/agents/contact/9579541/?form-name=details-contact,/agents/branch/worths-real-estate-finchley/,False,https://media.onthemarket.com/agents/branches/54858/200713122226977/logo-100x65.png,Worths Real Estate - Finchley,020 3641 9980
10,,True,"Graham Apartments, Silverworks Close, London, NW9",https://media.onthemarket.com/properties/8791356/1317704201/image-0-480x320.jpg,https://media.onthemarket.com/properties/8791356/1317704201/image-0-480x320.webp,1,*THIS PROPERTY IS NOT AVAILABLE ON HELP TO BUY*Belvoir Wembley Park are extremely excited to present this stunning one bedroom new build apartment WITH  ALLOCATED PARKING SPACE to the market. A rare opportunity to own a new build flat in an amazing location in Colindale.This property is bright...,"['Online viewing', 'New build']",1 bedroom apartment for sale,26547,/details/8791356/,https://media.onthemarket.com/properties/8791356/1317704201/image-0-480x320.jpg,"£370,000",True,True,/agents/contact/8791356/,/agents/contact/8791356/?form-name=details-contact,/agents/branch/belvoir-wembley/,False,https://media.onthemarket.com/agents/branches/26547/201015140222819/logo-100x65.png,Belvoir - Wembley,020 8022 6544
