images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
4,,True,"Plot 475, Harp View Apartments at Hendon Waterside, Meadowlark House Moorhen Drive, Hendon, LONDON NW9",https://media.onthemarket.com/properties/9783665/1330942160/image-0-480x320.jpg,https://media.onthemarket.com/properties/9783665/1330942160/image-0-480x320.webp,1,"A one-bedroom apartment on the third floor with south-east facing balcony. There is an open plan living area and kitchen with integrated appliances. Further benefits include storage space including a storage cupboard and utility room. Additionally, parking is included with this home.At Hendon...","['Online viewing', 'New build', 'Parking']",1 bedroom apartment for sale,9783665,/details/9783665/,https://media.onthemarket.com/properties/9783665/1330942160/image-0-480x320.jpg,"£390,000",True,True,/agents/contact/9783665/,/agents/contact/9783665/?form-name=details-contact,/new-homes/developers/development/hendon-waterside-51588/,True,https://media.onthemarket.com/agents/companies/9584/190805100244174/logo-100x65.png,51588,Barratt London - Hendon Waterside,020 8022 3701
13,,True,"Beaufort Park, Colindale, London, NW9",https://media.onthemarket.com/properties/9168853/1313560491/image-0-480x320.jpg,https://media.onthemarket.com/properties/9168853/1313560491/image-0-480x320.webp,1,"Beaufort Park is located in Northwest London. This thriving community is the ideal place to live, where residents enjoy exclusive health and fitness facilities, beautifully landscaped gardens, all with the convenience of the shops, bars and restaurants at the heart of Beaufort Park. (contd...)",['New build'],2 bedroom apartment for sale,9168853,/details/9168853/,https://media.onthemarket.com/properties/9168853/1313560491/image-0-480x320.jpg,"£549,950",True,True,/agents/contact/9168853/,/agents/contact/9168853/?form-name=details-contact,/agents/branch/sothebys-international-realty-central-london/,False,https://media.onthemarket.com/agents/companies/7433/180724150357945/logo-100x65.png,47907,Sotheby's International Realty - Central London,020 8115 1601
13,,True,"Beaufort Park, Aerodrome Road, NW9",https://media.onthemarket.com/properties/9100332/1329639059/image-0-480x320.jpg,https://media.onthemarket.com/properties/9100332/1329639059/image-0-480x320.webp,,"Beaufort Park is one of North West London's most exciting new destinations by St George. This thriving community is the ideal place to live, where residents enjoy exclusive health and fitness facilities, beautifully landscaped gardens, all with the convenience of the shops, bars and restaurants",['New build'],3 bedroom apartment for sale,9100332,/details/9100332/,https://media.onthemarket.com/properties/9100332/1329639059/image-0-480x320.jpg,"£875,000",,True,/agents/contact/9100332/,/agents/contact/9100332/?form-name=details-contact,/agents/branch/haart-estate-agents-harrow/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,5360,haart Estate Agents - Harrow,020 8022 7060
11,,True,"Beaufort Park, Aerodrome Road, NW9",https://media.onthemarket.com/properties/9100221/1329639332/image-0-480x320.jpg,https://media.onthemarket.com/properties/9100221/1329639332/image-0-480x320.webp,,"Beaufort Park is one of North West London's most exciting new destinations by St George. This thriving community is the ideal place to live, where residents enjoy exclusive health and fitness facilities, beautifully landscaped gardens, all with the convenience of the shops, bars and restaurants",['New build'],2 bedroom apartment for sale,9100221,/details/9100221/,https://media.onthemarket.com/properties/9100221/1329639332/image-0-480x320.jpg,"£529,950",,True,/agents/contact/9100221/,/agents/contact/9100221/?form-name=details-contact,/agents/branch/haart-estate-agents-harrow/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,5360,haart Estate Agents - Harrow,020 8022 7060
14,,True,"Beaufort Park, Aerodrome Road, NW9",https://media.onthemarket.com/properties/9100159/1329639034/image-0-480x320.jpg,https://media.onthemarket.com/properties/9100159/1329639034/image-0-480x320.webp,,"Beaufort Park is one of North West London's most exciting new destinations by St George. This thriving community is the ideal place to live, where residents enjoy exclusive health and fitness facilities, beautifully landscaped gardens, all with the convenience of the shops, bars and restaurants",['New build'],1 bedroom apartment for sale,9100159,/details/9100159/,https://media.onthemarket.com/properties/9100159/1329639034/image-0-480x320.jpg,"£414,950",,True,/agents/contact/9100159/,/agents/contact/9100159/?form-name=details-contact,/agents/branch/haart-estate-agents-harrow/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,5360,haart Estate Agents - Harrow,020 8022 7060
4,,True,"Plot 451, Boathouse Apartments at Hendon Waterside, Meadowlark House Moorhen Drive, Hendon, LONDON NW9",https://media.onthemarket.com/properties/9064636/1333603175/image-0-480x320.jpg,https://media.onthemarket.com/properties/9064636/1333603175/image-0-480x320.webp,1,"A 1-bedroom apartment located on the fifth floor with a private balcony. There is an open plan living/dining area with a fully integrated kitchen. There is a good sized double bedroom, bathroom and large storage cupboard. Parking is included with this home.At Hendon Waterside we're building over...","['Online viewing', 'New build', 'Parking']",1 bedroom apartment for sale,9064636,/details/9064636/,https://media.onthemarket.com/properties/9064636/1333603175/image-0-480x320.jpg,"£393,000",True,True,/agents/contact/9064636/,/agents/contact/9064636/?form-name=details-contact,/new-homes/developers/development/hendon-waterside-51588/,True,https://media.onthemarket.com/agents/companies/9584/190805100244174/logo-100x65.png,51588,Barratt London - Hendon Waterside,020 8022 3701
9,Shared ownership,True,"1 Bedroom Apartment at Colindale Gardens, 32 Lismore Boulevard, Colindale, Barnet NW9",https://media.onthemarket.com/properties/8737755/1328847236/image-0-480x320.jpg,https://media.onthemarket.com/properties/8737755/1328847236/image-0-480x320.webp,1, Colindale Gardens is a desirable new development offering 1 bedroom Shared Ownership apartments for sale.,['New build'],1 bedroom apartment for sale,8737755,/details/8737755/,https://media.onthemarket.com/properties/8737755/1328847236/image-0-480x320.jpg,"£87,250",True,True,/agents/contact/8737755/,/agents/contact/8737755/?form-name=details-contact,/new-homes/developers/development/peabody-colindale-gardens/,True,https://media.onthemarket.com/agents/companies/10420/200617115741678/logo-100x65.png,54619,Peabody - Colindale Gardens,020 3641 9536
11,,True,"Oriental Square - 4 Bedroom Townhouse at 399, 399 Edgware Road, London NW9",https://media.onthemarket.com/properties/8755037/1302329956/image-0-480x320.jpg,https://media.onthemarket.com/properties/8755037/1302329956/image-0-480x320.webp,1,"This spacious 1487 sq ft 4-bed townhouse has underground car parking and an open-plan kitchen/lounge with patio doors leading to a 300 sq ft private garden. The house is situated at the centre of 399 - a landmark development of 183 apartments, townhouses, restaurants and shops set in the heart of...",['New build'],4 bedroom townhouse for sale,8755037,/details/8755037/,https://media.onthemarket.com/properties/8755037/1302329956/image-0-480x320.jpg,"£775,000",True,True,/agents/contact/8755037/,/agents/contact/8755037/?form-name=details-contact,/new-homes/developers/development/stone-real-estate-399/,True,https://media.onthemarket.com/agents/companies/10390/200615101642089/logo-100x65.png,54543,Stone Real Estate - 399,020 3641 8209
10,,True,"2 Bedroom Apartment at 399, 399 Edgware Road, London NW9",https://media.onthemarket.com/properties/8754795/1302771304/image-0-480x320.jpg,https://media.onthemarket.com/properties/8754795/1302771304/image-0-480x320.webp,1,"This stunning, spacious and light-filled 882 sq ft two bedroom apartment with stunning views and a balcony is part of 399 - a landmark development set in the heart of the old Oriental City.399 offers everything from generous homes, to private secure parking spaces, to places to eat and shop. A...",['New build'],2 bedroom apartment for sale,8754795,/details/8754795/,https://media.onthemarket.com/properties/8754795/1302771304/image-0-480x320.jpg,"£490,000",True,True,/agents/contact/8754795/,/agents/contact/8754795/?form-name=details-contact,/new-homes/developers/development/stone-real-estate-399/,True,https://media.onthemarket.com/agents/companies/10390/200615101642089/logo-100x65.png,54543,Stone Real Estate - 399,020 3641 8209
11,,True,"Oriental Square - 3 Bedroom Townhouse at 399, 399 Edgware Road, London NW9",https://media.onthemarket.com/properties/8754995/1302328009/image-0-480x320.jpg,https://media.onthemarket.com/properties/8754995/1302328009/image-0-480x320.webp,1,This spacious 1183 sq ft 3-bed townhouse has underground car parking and a 450 sq ft open-plan kitchen/lounge. The houses have a generous amount of outside space with a 500 sq ft garden and a terrace leading from the top floor master bedroom. The house is situated at the centre of 399 - a...,['New build'],3 bedroom townhouse for sale,8754995,/details/8754995/,https://media.onthemarket.com/properties/8754995/1302328009/image-0-480x320.jpg,"£675,000",True,True,/agents/contact/8754995/,/agents/contact/8754995/?form-name=details-contact,/new-homes/developers/development/stone-real-estate-399/,True,https://media.onthemarket.com/agents/companies/10390/200615101642089/logo-100x65.png,54543,Stone Real Estate - 399,020 3641 8209
