images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
13,,True,"Viaduct Gardens, Block F",https://media.onthemarket.com/properties/9326779/1325692816/image-0-480x320.jpg,https://media.onthemarket.com/properties/9326779/1325692816/image-0-480x320.webp,1,"A beautifully presented two bedroom, two bathroom apartment, extending to 991 square foot, on the 7th floor of this landmark development at the heart of Nine Elms.Leasehold","['Online viewing', 'New build']",2 bedroom flat for sale,9326779,/details/9326779/,https://media.onthemarket.com/properties/9326779/1325692816/image-0-480x320.jpg,"£1,300,000",True,True,/agents/contact/9326779/,/agents/contact/9326779/?form-name=details-contact,/agents/branch/chestertons-battersea-park/,False,https://media.onthemarket.com/agents/companies/20/150612092121722/logo-100x65.jpg,4984,Chestertons - Battersea Park,020 8022 7386
9,Guide price,True,"Lambeth Road, Vauxhall, London SW8",https://media.onthemarket.com/properties/9294055/1316869073/image-1-480x320.jpg,https://media.onthemarket.com/properties/9294055/1316869073/image-1-480x320.webp,1,"In the heart of London’s biggest and most exciting regeneration scheme (the Vauxhall Nine Elms Battersea Opportunity Area), a new future is rising. At its centre stands Keybridge, a sophisticated development by Mount Anvil and FABRICA by A2 Dominion.As the UK 2019;s tallest residential brick ...",['New build'],3 bedroom flat for sale,9294055,/details/9294055/,https://media.onthemarket.com/properties/9294055/1316869073/image-1-480x320.jpg,"£1,900,000",True,True,/agents/contact/9294055/,/agents/contact/9294055/?form-name=details-contact,/agents/branch/bayonne-estates-london/,False,https://media.onthemarket.com/agents/branches/52347/191024153351661/logo-100x65.png,52347,Bayonne Estates - London,020 3641 1420
6,,True,"Lambeth Road, Oval SW8",https://media.onthemarket.com/properties/9293773/1316867172/image-0-480x320.jpg,https://media.onthemarket.com/properties/9293773/1316867172/image-0-480x320.webp,,"In the heart of London’s biggest and most exciting regeneration scheme (the Vauxhall Nine Elms Battersea Opportunity Area), a new future is rising. At its centre stands Keybridge, a sophisticated development by Mount Anvil and FABRICA by A2 Dominion.As the UK’s tallest residential brick tower,...",['New build'],3 bedroom flat for sale,9293773,/details/9293773/,https://media.onthemarket.com/properties/9293773/1316867172/image-0-480x320.jpg,"£1,000,000",,True,/agents/contact/9293773/,/agents/contact/9293773/?form-name=details-contact,/agents/branch/bayonne-estates-london/,False,https://media.onthemarket.com/agents/branches/52347/191024153351661/logo-100x65.png,52347,Bayonne Estates - London,020 3641 1420
21,,True,"Legacy Building, Embassy Gardens, Nine Elms",https://media.onthemarket.com/properties/7752744/1316693931/image-0-480x320.jpg,https://media.onthemarket.com/properties/7752744/1316693931/image-0-480x320.webp,1,"As new. A spacious and excellently finished two bedroom apartment, with private balcony, on the river side of Embassy Gardens totalling 950 sq ft / 88.26 sq m, available for chain free sale through Prime London. The Property also comes with a secure parking space.",['New build'],2 bedroom apartment for sale,7752744,/details/7752744/,https://media.onthemarket.com/properties/7752744/1316693931/image-0-480x320.jpg,"£1,500,000",True,True,/agents/contact/7752744/,/agents/contact/7752744/?form-name=details-contact,/agents/branch/prime-london-central-and-riverside-london/,False,https://media.onthemarket.com/agents/branches/44266/180312100056548/logo-100x65.jpg,44266,"Prime London, Central and Riverside - London",020 3641 9206
17,,True,"Kensington House, Prince of Wales Drive, Battersea, SW11",https://media.onthemarket.com/properties/9248000/1330788107/image-0-480x320.jpg,https://media.onthemarket.com/properties/9248000/1330788107/image-0-480x320.webp,1,"A spacious 2 double bedroom apartment of 937sq.ft (87sq.m) on the 3rd floor of Kensington House, Prince of Wales in Nine Elms, close to the banks of the River Thames, Battersea Park and the new Power Station Tube Stop. This property further benefits from a dual aspect open plan reception room...",['New build'],2 bedroom flat for sale,9248000,/details/9248000/,https://media.onthemarket.com/properties/9248000/1330788107/image-0-480x320.jpg,"£1,075,000",True,True,/agents/contact/9248000/,/agents/contact/9248000/?form-name=details-contact,/agents/branch/garton-jones-nine-elms-and-vauxhall/,False,https://media.onthemarket.com/agents/branches/25932/190122141120758/logo-100x65.jpg,25932,Garton Jones - Nine Elms & Vauxhall,020 8022 6964
14,,True,"Keybridge Lofts, Exchange Gardens, London, SW8",https://media.onthemarket.com/properties/9211343/1334139212/image-0-480x320.jpg,https://media.onthemarket.com/properties/9211343/1334139212/image-0-480x320.webp,1,"This is a large two bedroom luxury apartment with 936 square feet of accomodation in the brand new Keybridge Lofts tower Development. Due for Completion February 2020.FOR APPOINTMENTS, PLEASE QUOTE REF: KNB",['New build'],2 bedroom apartment for sale,9211343,/details/9211343/,https://media.onthemarket.com/properties/9211343/1334139212/image-0-480x320.jpg,"£934,950",True,True,/agents/contact/9211343/,/agents/contact/9211343/?form-name=details-contact,/agents/branch/keller-williams-weybridge/,False,https://media.onthemarket.com/agents/branches/55158/200818085331065/logo-100x65.png,55158,Keller Williams - Weybridge,01932 964180
14,,True,"Keybridge Lofts, Exchange Gardens, London, SW8",https://media.onthemarket.com/properties/9211344/1334139229/image-0-480x320.jpg,https://media.onthemarket.com/properties/9211344/1334139229/image-0-480x320.webp,1,"This is a large two bedroom luxury apartment with 936 square feet of accomodation in the brand new Keybridge Lofts tower Development. Due for Completion February 2020.FOR APPOINTMENTS, PLEASE QUOTE REF: KNB",['New build'],2 bedroom apartment for sale,9211344,/details/9211344/,https://media.onthemarket.com/properties/9211344/1334139229/image-0-480x320.jpg,"£944,450",True,True,/agents/contact/9211344/,/agents/contact/9211344/?form-name=details-contact,/agents/branch/keller-williams-weybridge/,False,https://media.onthemarket.com/agents/branches/55158/200818085331065/logo-100x65.png,55158,Keller Williams - Weybridge,01932 964180
14,,True,"The Tower, St George Wharf, London, SW8",https://media.onthemarket.com/properties/9177698/1332523871/image-0-480x320.jpg,https://media.onthemarket.com/properties/9177698/1332523871/image-0-480x320.webp,1,"*Full 3D interactive virtual tour available*High spec light and spacious city living in this landmark Apartment Tower.This incredible space for modern city living, equipped with the perfect facilities for living your best life is available through Walton Estates.",['New build'],2 bedroom apartment for sale,9177698,/details/9177698/,https://media.onthemarket.com/properties/9177698/1332523871/image-0-480x320.jpg,"£2,000,000",True,True,/agents/contact/9177698/,/agents/contact/9177698/?form-name=details-contact,/agents/branch/keller-williams-london/,False,https://media.onthemarket.com/agents/branches/55019/210209130419213/logo-100x65.png,55019,Keller Williams - London,020 3641 6040
8,,True,"Battersea Park Road, SW8",https://media.onthemarket.com/properties/9199624/1314289071/image-0-480x320.jpg,https://media.onthemarket.com/properties/9199624/1314289071/image-0-480x320.webp,1,"*AVAILABLE ON HELP TO BUY*Brand new contemporary studio apartment in Battersea, SW8. ",['New build'],Studio for sale,9199624,/details/9199624/,https://media.onthemarket.com/properties/9199624/1314289071/image-0-480x320.jpg,"£450,000",True,True,/agents/contact/9199624/,/agents/contact/9199624/?form-name=details-contact,/agents/branch/bm-properties-london/,False,https://media.onthemarket.com/agents/companies/10610/201012094121465/logo-100x65.jpg,55006,BM Properties - London,020 3641 2041
26,,True,"Sky Gardens, 155 Wandsworth Road, Nine Elms, SW8",https://media.onthemarket.com/properties/9105263/1330652638/image-0-480x320.jpg,https://media.onthemarket.com/properties/9105263/1330652638/image-0-480x320.webp,1,"An amazing double bedroom apartment on the 18th floor of approx. 731sq.ft (68sq.m) in the Sky Gardens development. The property has floor to ceiling windows framing spectacular views. Further benefits include an open plan reception room, integrated kitchen with Siemens appliances, a Winter...",['New build'],2 bedroom flat for sale,9105263,/details/9105263/,https://media.onthemarket.com/properties/9105263/1330652638/image-0-480x320.jpg,"£750,000",True,True,/agents/contact/9105263/,/agents/contact/9105263/?form-name=details-contact,/agents/branch/garton-jones-nine-elms-and-vauxhall/,False,https://media.onthemarket.com/agents/branches/25932/190122141120758/logo-100x65.jpg,25932,Garton Jones - Nine Elms & Vauxhall,020 8022 6964
7,,True,"Montrose Building, Lexington Gardens, London SW8",https://media.onthemarket.com/properties/9082090/1332454284/image-0-480x320.jpg,https://media.onthemarket.com/properties/9082090/1332454284/image-0-480x320.webp,,"Lexington Gardens is a collection of 1, 2 and 3 bedroom apartments offering city living that is as exceptional as its setting. This exclusive development is surrounded by the buzz of London's newest quarter, with a superb selection of shops, restaurants and bars on your doorstep and London's most...",['New build'],2 bedroom apartment for sale,9082090,/details/9082090/,https://media.onthemarket.com/properties/9082090/1332454284/image-0-480x320.jpg,"£813,000",,True,/agents/contact/9082090/,/agents/contact/9082090/?form-name=details-contact,/agents/branch/jll-nine-elms/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,37695,JLL - Nine Elms,020 8022 7271
7,,True,"Montrose Building, Lexington Gardens, London SW8",https://media.onthemarket.com/properties/9076949/1332454480/image-0-480x320.jpg,https://media.onthemarket.com/properties/9076949/1332454480/image-0-480x320.webp,,"Lexington Gardens is a collection of 1, 2 and 3 bedroom apartments offering city living that is as exceptional as its setting. This exclusive development is surrounded by the buzz of London's newest quarter, with a superb selection of shops, restaurants and bars on your doorstep and London's most...",['New build'],2 bedroom apartment for sale,9076949,/details/9076949/,https://media.onthemarket.com/properties/9076949/1332454480/image-0-480x320.jpg,"£874,000",,True,/agents/contact/9076949/,/agents/contact/9076949/?form-name=details-contact,/agents/branch/jll-nine-elms/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,37695,JLL - Nine Elms,020 8022 7271
7,,True,"Montrose Building, Lexington Gardens, London SW8",https://media.onthemarket.com/properties/9076472/1332454354/image-0-480x320.jpg,https://media.onthemarket.com/properties/9076472/1332454354/image-0-480x320.webp,,"Lexington Gardens is a collection of 1, 2 and 3 bedroom apartments offering city living that is as exceptional as its setting. This exclusive development is surrounded by the buzz of London's newest quarter, with a superb selection of shops, restaurants and bars on your doorstep and London's most...",['New build'],2 bedroom apartment for sale,9076472,/details/9076472/,https://media.onthemarket.com/properties/9076472/1332454354/image-0-480x320.jpg,"£817,000",,True,/agents/contact/9076472/,/agents/contact/9076472/?form-name=details-contact,/agents/branch/jll-nine-elms/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,37695,JLL - Nine Elms,020 8022 7271
