images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
10,,True,"Television Centre, Wood Lane, London",https://media.onthemarket.com/properties/8173300/1327788441/image-0-480x320.jpg,https://media.onthemarket.com/properties/8173300/1327788441/image-0-480x320.webp,1,Iconic three bedroom Premium Apartment for the Architect's Series with interior design by Bo Concept.,"['Online viewing', 'New build']",3 bedroom flat for sale,37823,/details/8173300/,https://media.onthemarket.com/properties/8173300/1327788441/image-0-480x320.jpg,"£3,400,000",True,True,/agents/contact/8173300/,/agents/contact/8173300/?form-name=details-contact,/agents/branch/strutt-and-parker-london-new-homes/,False,https://media.onthemarket.com/agents/companies/3/190102100007865/logo-100x65.jpg,"Strutt & Parker - London, New Homes",020 8022 6240
10,Guide price,True,"Television Centre, 101 Wood Lane, London, W12",https://media.onthemarket.com/properties/8093867/1319269412/image-0-480x320.jpg,https://media.onthemarket.com/properties/8093867/1319269412/image-0-480x320.webp,1,A sensational apartment inside the Helios building overlooking the historic Helios statue.,['New build'],1 bedroom flat for sale,22316,/details/8093867/,https://media.onthemarket.com/properties/8093867/1319269412/image-0-480x320.jpg,"£750,000",True,True,/agents/contact/8093867/,/agents/contact/8093867/?form-name=details-contact,/agents/branch/savills-brook-green-and-shepherds-bush/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Brook Green & Shepherd's Bush,020 8022 7423
16,,True,"Emlyn Road, Chiswick, London, W12",https://media.onthemarket.com/properties/8002902/1231402496/image-0-480x320.jpg,https://media.onthemarket.com/properties/8002902/1231402496/image-0-480x320.webp,1,"For Sale - 6 bedroom home with garage & generous garden.  Set within a distinguished gated community and located within close proximity to Turnham Green and Stamford Brook Stations.  Surrounded by the temptations of Chiswick but hidden away from it all, Aubury Place is a unique expression of...",['New build'],6 bedroom house for sale,37788,/details/8002902/,https://media.onthemarket.com/properties/8002902/1231402496/image-0-480x320.jpg,"£3,500,000",True,True,/agents/contact/8002902/,/agents/contact/8002902/?form-name=details-contact,/agents/branch/knight-frank-london-residential-development-prime-team/,False,https://media.onthemarket.com/agents/branches/37788/150609132036029/logo-100x65.jpg,"Knight Frank - London, Residential Development Prime Team",020 8022 6440
14,,True,"Emlyn Road, London, W12",https://media.onthemarket.com/properties/8002900/1231401990/image-0-480x320.jpg,https://media.onthemarket.com/properties/8002900/1231401990/image-0-480x320.webp,1,"Detached house on a generous corner plot for sale.  Set within a distinguished gated community and located within close proximity to Turnham Green or Stamford Brook Station.  Surrounded by the temptations of Chiswick but hidden away from it all, Aubury Place is a unique expression of elegance and...",['New build'],6 bedroom house for sale,37788,/details/8002900/,https://media.onthemarket.com/properties/8002900/1231401990/image-0-480x320.jpg,"£3,750,000",True,True,/agents/contact/8002900/,/agents/contact/8002900/?form-name=details-contact,/agents/branch/knight-frank-london-residential-development-prime-team/,False,https://media.onthemarket.com/agents/branches/37788/150609132036029/logo-100x65.jpg,"Knight Frank - London, Residential Development Prime Team",020 8022 6440
7,Guide price,True,"Television Centre, 5 Wood Crescent, London, W12",https://media.onthemarket.com/properties/7500052/1329812610/image-0-480x320.jpg,https://media.onthemarket.com/properties/7500052/1329812610/image-0-480x320.webp,1,A sensational two bedroom apartment in the sought-after Television Centre development with the benefit of a private terrace and underground parking.,['New build'],2 bedroom flat for sale,22316,/details/7500052/,https://media.onthemarket.com/properties/7500052/1329812610/image-0-480x320.jpg,"£1,495,000",True,True,/agents/contact/7500052/,/agents/contact/7500052/?form-name=details-contact,/agents/branch/savills-brook-green-and-shepherds-bush/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Brook Green & Shepherd's Bush,020 8022 7423
6,Guide price,True,"Television Centre, 101 Wood Lane, London, W12",https://media.onthemarket.com/properties/7151000/1312526991/image-0-480x320.jpg,https://media.onthemarket.com/properties/7151000/1312526991/image-0-480x320.webp,1,A fabulous apartment in the iconic inner ring of the Helios building overlooking the restored statue at the Television Centre.,['New build'],1 bedroom flat for sale,22316,/details/7151000/,https://media.onthemarket.com/properties/7151000/1312526991/image-0-480x320.jpg,"£790,000",True,True,/agents/contact/7151000/,/agents/contact/7151000/?form-name=details-contact,/agents/branch/savills-brook-green-and-shepherds-bush/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Brook Green & Shepherd's Bush,020 8022 7423
13,Guide price,True,"Havilland Mews, Shepherd's Bush, London, W12",https://media.onthemarket.com/properties/6831148/1334228454/image-0-480x320.jpg,https://media.onthemarket.com/properties/6831148/1334228454/image-0-480x320.webp,1,"A 4 bedroom new-build house for sale in Shepherd's Bush, W12  This handsome double fronted house forms part of a distinguished collection of modern houses built in 2013.  The front garden has a pathway leading to the front door and the entrance hall. To the left is a generous reception room with...","['New build', 'Study']",4 bedroom semi-detached house for sale,4807,/details/6831148/,https://media.onthemarket.com/properties/6831148/1334228454/image-0-480x320.jpg,"£2,000,000",True,True,/agents/contact/6831148/,/agents/contact/6831148/?form-name=details-contact,/agents/branch/knight-frank-chiswick/,False,https://media.onthemarket.com/agents/branches/4807/150609132833221/logo-100x65.jpg,Knight Frank - Chiswick,020 8022 7437
16,Guide price,True,"Television Centre, 101 Wood Lane, London, W12",https://media.onthemarket.com/properties/6070137/1332905494/image-0-480x320.jpg,https://media.onthemarket.com/properties/6070137/1332905494/image-0-480x320.webp,1,"Television Centre has been re-imagined as a new place to live, work and play in West London.",['New build'],3 bedroom penthouse for sale,37767,/details/6070137/,https://media.onthemarket.com/properties/6070137/1332905494/image-0-480x320.jpg,"£3,400,000",True,True,/agents/contact/6070137/,/agents/contact/6070137/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,"Savills - London, Margaret Street, New Homes",020 8022 6246
2,,True,"Television Centre, 101 Wood Lane, White City, London, W12 7RJ",https://media.onthemarket.com/properties/3360750/624569509/image-0-480x320.jpg,,,A fantastic park facing one bedroom apartment with Study in The Crescent building at Television Centre.,['New build'],1 bedroom apartment for sale,19120,/details/3360750/,https://media.onthemarket.com/properties/3360750/624569509/image-0-480x320.jpg,"£825,000",,True,/agents/contact/3360750/,/agents/contact/3360750/?form-name=details-contact,/agents/branch/amber-and-co-shepherds-bush/,False,https://media.onthemarket.com/agents/companies/53/190304111654584/logo-100x65.jpg,Amber & Co - Shepherds Bush,020 8022 7411
2,,True,"Television Centre, 101 Wood Lane, White City, London, W12 7RJ",https://media.onthemarket.com/properties/3360749/624569558/image-0-480x320.jpg,,,A fantastic park facing large one bedroom apartment with Study in The Crescent building at Television Centre.,['New build'],1 bedroom apartment for sale,19120,/details/3360749/,https://media.onthemarket.com/properties/3360749/624569558/image-0-480x320.jpg,"£849,000",,True,/agents/contact/3360749/,/agents/contact/3360749/?form-name=details-contact,/agents/branch/amber-and-co-shepherds-bush/,False,https://media.onthemarket.com/agents/companies/53/190304111654584/logo-100x65.jpg,Amber & Co - Shepherds Bush,020 8022 7411
