images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
31,,True,"The Corniche, 23 Albert Embankment, London",https://media.onthemarket.com/properties/4731017/1327639756/image-0-480x320.jpg,https://media.onthemarket.com/properties/4731017/1327639756/image-0-480x320.webp,1,"An exceptional Skyline specification apartment, with three aspects capturing some of London's most exquisite views, available through Prime London.Located in an enviable position on the bank of the River Thames, The Corniche includes extensive residents facilities including a Gym, Spa, Pool and",['New build'],3 bedroom apartment for sale,4731017,/details/4731017/,https://media.onthemarket.com/properties/4731017/1327639756/image-0-480x320.jpg,"£3,250,000",True,True,/agents/contact/4731017/,/agents/contact/4731017/?form-name=details-contact,/agents/branch/prime-london-central-and-riverside-london/,False,https://media.onthemarket.com/agents/branches/44266/180312100056548/logo-100x65.jpg,44266,"Prime London, Central and Riverside - London",020 3641 9206
11,Guide price,True,"Southbank Place, 30 Casson Square, London, SE1",https://media.onthemarket.com/properties/9069535/1332905501/image-0-480x320.jpg,https://media.onthemarket.com/properties/9069535/1332905501/image-0-480x320.webp,1,This spacious apartment is on the 16th floor and has a west facing balcony. Set in one of London's most desirable riverside locations adjacent to Westminster and next to the London Eye.,['New build'],2 bedroom flat for sale,9069535,/details/9069535/,https://media.onthemarket.com/properties/9069535/1332905501/image-0-480x320.jpg,"£2,400,000",True,True,/agents/contact/9069535/,/agents/contact/9069535/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,37767,"Savills - London, Margaret Street, New Homes",020 8022 6246
10,,True,"Sawyer Street, Brigade Court, Southwark, SE1",https://media.onthemarket.com/properties/7415956/1324467805/image-0-480x320.jpg,https://media.onthemarket.com/properties/7415956/1324467805/image-0-480x320.webp,1,"Live Virtual Show Apartment Tour Available! Formerly home to The London Fire Brigade, Brigade Court will offer a collection of new-build and period-conversion studio, 1, 2 & 3-bedroom apartments and duplexes in the heart of Borough.Located on the ground and 1st floors of Errington House, is this...","['Online viewing', 'New build']",3 bedroom apartment for sale,7415956,/details/7415956/,https://media.onthemarket.com/properties/7415956/1324467805/image-0-480x320.jpg,"£1,245,000",True,True,/agents/contact/7415956/,/agents/contact/7415956/?form-name=details-contact,/agents/branch/cbre-london-canary-wharf/,False,https://media.onthemarket.com/agents/companies/2161/160421100530154/logo-100x65.png,37798,"CBRE Residential - London, Canary Wharf",020 8022 6426
9,,True,"Southbank Place, Belvedere Road, London, SE1",https://media.onthemarket.com/properties/9014499/1336380270/image-0-480x320.jpg,https://media.onthemarket.com/properties/9014499/1336380270/image-0-480x320.webp,1,"A new 3 bedroom apartment, located in the heart of London's Southbank. Viewings strictly by appointment only  A beautiful 3 bed lateral apartment with luxury interiors and views across the London skyline. This unit is situated on the 30th floor of One Casson Square.   Set in one of London's most...",['New build'],3 bedroom flat for sale,9014499,/details/9014499/,https://media.onthemarket.com/properties/9014499/1336380270/image-0-480x320.jpg,"£4,400,000",True,True,/agents/contact/9014499/,/agents/contact/9014499/?form-name=details-contact,/agents/branch/knight-frank-london-residential-development-broker-team/,False,https://media.onthemarket.com/agents/companies/5/180618174152145/logo-100x65.jpg,42119,"Knight Frank - London, Residential Development Broker Team",020 3641 9494
7,,True,"Southbank Place, Belvedere Road, London, SE1",https://media.onthemarket.com/properties/9014491/1336380091/image-0-480x320.jpg,https://media.onthemarket.com/properties/9014491/1336380091/image-0-480x320.webp,1,"A new 3 bedroom apartment, located in the heart of London's Southbank. Viewings strictly by appointment only  A beautiful 3 bed lateral apartment with luxury interiors and views across the London skyline. This unit is situated on the 30th floor of One Casson Square.   Set in one of London's most...",['New build'],3 bedroom flat for sale,9014491,/details/9014491/,https://media.onthemarket.com/properties/9014491/1336380091/image-0-480x320.jpg,"£4,100,000",True,True,/agents/contact/9014491/,/agents/contact/9014491/?form-name=details-contact,/agents/branch/knight-frank-london-residential-development-broker-team/,False,https://media.onthemarket.com/agents/companies/5/180618174152145/logo-100x65.jpg,42119,"Knight Frank - London, Residential Development Broker Team",020 3641 9494
7,,True,"Southbank Place, Belvedere Road, London, SE1",https://media.onthemarket.com/properties/9014471/1334706223/image-0-480x320.jpg,https://media.onthemarket.com/properties/9014471/1334706223/image-0-480x320.webp,1,"A new build two bedroom apartment in the heart of London's Southbank. Viewings strictly by appointment only  This 2 bed, 2 bath apartment with generous living space overlooks the river, London Eye and The City.   Set in one of London's most desirable riverside locations adjacent to Westminster...",['New build'],2 bedroom flat for sale,9014471,/details/9014471/,https://media.onthemarket.com/properties/9014471/1334706223/image-0-480x320.jpg,"£2,525,000",True,True,/agents/contact/9014471/,/agents/contact/9014471/?form-name=details-contact,/agents/branch/knight-frank-london-residential-development-broker-team/,False,https://media.onthemarket.com/agents/companies/5/180618174152145/logo-100x65.jpg,42119,"Knight Frank - London, Residential Development Broker Team",020 3641 9494
8,,True,"One Casson Square, Southbank Place, Waterloo, SE1",https://media.onthemarket.com/properties/8988288/1335108639/image-0-480x320.jpg,https://media.onthemarket.com/properties/8988288/1335108639/image-0-480x320.webp,2,30th Floor | 1033 Sq Ft Two Bed Two Bath | Dual Aspect East & South | 80 Sq Ft Balcony | Corner Unit | Upgraded Specification | 24Hr Concierge | Gymnasium & Swimming Pool | Incredible Location Moments from Waterloo Station | Luxury High Specification Development With Incredible Facilities | Q4...,"['Online viewing', 'New build']",2 bedroom apartment for sale,8988288,/details/8988288/,https://media.onthemarket.com/properties/8988288/1335108639/image-0-480x320.jpg,"£2,000,000",True,True,/agents/contact/8988288/,/agents/contact/8988288/?form-name=details-contact,/agents/branch/mylondonhome/,False,https://media.onthemarket.com/agents/branches/26009/190704130428048/logo-100x65.jpg,26009,MyLondonHome,020 8033 1702
28,,True,"Tower Two, The Corniche, 23 Albert Embankment, Nine Elms, SE1",https://media.onthemarket.com/properties/8986672/1337299543/image-0-480x320.jpg,https://media.onthemarket.com/properties/8986672/1337299543/image-0-480x320.webp,1,"A spacious 3 double bedroom apartment of approx. 1,817sq.ft (168sq.m) in this landmark development by St James, located on the South Bank of the River Thames at Albert Embankment. The layout of this apartment ensures that the useable space has been maximised, offering great storage and...","['Online viewing', 'New build']",3 bedroom flat for sale,8986672,/details/8986672/,https://media.onthemarket.com/properties/8986672/1337299543/image-0-480x320.jpg,"£3,000,000",True,True,/agents/contact/8986672/,/agents/contact/8986672/?form-name=details-contact,/agents/branch/garton-jones-nine-elms-and-vauxhall/,False,https://media.onthemarket.com/agents/branches/25932/190122141120758/logo-100x65.jpg,25932,Garton Jones - Nine Elms & Vauxhall,020 8022 6964
5,,True,"15 Bell Yard Mews, London, SE1",https://media.onthemarket.com/properties/8911906/1325049721/image-0-480x320.png,https://media.onthemarket.com/properties/8911906/1325049721/image-0-480x320.webp,1,"Stirling Ackroyd are pleased to present a fantaticc opportunity to purchase a rooftop space inu SE1 with planning for 2x1 bed flats, with fantastic views of the Shard.",['New build'],1 bedroom penthouse for sale,8911906,/details/8911906/,https://media.onthemarket.com/properties/8911906/1325049721/image-0-480x320.png,"£500,000",True,True,/agents/contact/8911906/,/agents/contact/8911906/?form-name=details-contact,/agents/branch/stirling-ackroyd-new-homes/,False,https://media.onthemarket.com/agents/branches/49188/190605152246129/logo-100x65.png,49188,Stirling Ackroyd - New Homes,020 8033 5549
15,,True,"St. Gabriel Walk, London, SE1",https://media.onthemarket.com/properties/5781105/1336960123/image-0-480x320.jpg,https://media.onthemarket.com/properties/5781105/1336960123/image-0-480x320.webp,1,"Boasting a generous 907 sq ft, this two bedroom apartment is located in the One The Elephant development at the heart of Elephant and Castle.","['Online viewing', 'New build']",2 bedroom flat for sale,5781105,/details/5781105/,https://media.onthemarket.com/properties/5781105/1336960123/image-0-480x320.jpg,"£725,000",True,True,/agents/contact/5781105/,/agents/contact/5781105/?form-name=details-contact,/agents/branch/gordon-and-co-elephant-and-castle/,False,https://media.onthemarket.com/agents/companies/1602/150611124408254/logo-100x65.jpg,27581,Gordon & Co - Elephant and Castle,020 8022 6924
