images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
5,,True,"Triptych Bankside, 185 Park Street, London",https://media.onthemarket.com/properties/9201659/1329735850/image-0-480x320.jpg,https://media.onthemarket.com/properties/9201659/1329735850/image-0-480x320.webp,,This is a stunning 1 bedroom flat situated in Triptych Bankside which will provide 169 new homes situated in the heart of London’s cultural Southbank.,['New build'],1 bedroom flat for sale,37823,/details/9201659/,https://media.onthemarket.com/properties/9201659/1329735850/image-0-480x320.jpg,"£930,000",,True,/agents/contact/9201659/,/agents/contact/9201659/?form-name=details-contact,/agents/branch/strutt-and-parker-london-new-homes/,False,https://media.onthemarket.com/agents/companies/3/190102100007865/logo-100x65.jpg,"Strutt & Parker - London, New Homes",020 8022 6240
7,,True,"Plot Duplex 32, The Tannery: New at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784927/1331337649/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784927/1331337649/image-0-480x320.webp,1,"The Tannery includes a striking new building, designed to fit with the aesthetic of the overall development, yet also making its own style statement. Within it is an outstanding range of homes, encompassing 2 and 3 bedroom townhouses, and 1, 2 and 3 bedroom apartments. All of the apartments...","['Online viewing', 'New build']",3 bedroom duplex for sale,56840,/details/9784927/,https://media.onthemarket.com/properties/9784927/1331337649/image-0-480x320.jpg,"£1,250,000",True,True,/agents/contact/9784927/,/agents/contact/9784927/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
5,,True,"Plot 41, The Pickle Factory at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784938/1331337737/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784938/1331337737/image-0-480x320.webp,4,"Relaxed living is the order of the day in these spacious apartments, designed to complement and reflect the building’s heritage and original use. Generous open plan living spaces create a stylish warehouse feel, enhanced with details such as Crittallstyle windows. These make the most of the...","['Online viewing', 'New build']",1 bedroom apartment for sale,56840,/details/9784938/,https://media.onthemarket.com/properties/9784938/1331337737/image-0-480x320.jpg,"£705,000",True,True,/agents/contact/9784938/,/agents/contact/9784938/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
7,,True,"Plot Duplex 29, The Tannery: New at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784925/1331084383/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784925/1331084383/image-0-480x320.webp,2,"The Tannery includes a striking new building, designed to fit with the aesthetic of the overall development, yet also making its own style statement. Within it is an outstanding range of homes, encompassing 2 and 3 bedroom townhouses, and 1, 2 and 3 bedroom apartments. All of the apartments...","['Online viewing', 'New build']",3 bedroom duplex for sale,56840,/details/9784925/,https://media.onthemarket.com/properties/9784925/1331084383/image-0-480x320.jpg,"£1,300,000",True,True,/agents/contact/9784925/,/agents/contact/9784925/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
7,,True,"Plot Duplex 24, The Tannery: Warehouse at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784923/1331084274/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784923/1331084274/image-0-480x320.webp,1,The original Tannery building dates from the 1920s and is a fine example of industrial architecture from this period. It now takes on splendid new life as a collection of unique 1 and 2 bedroom apartments and townhouses and a 2 bedroom duplex which retain the essential character of the old...,"['Online viewing', 'New build']",2 bedroom duplex for sale,56840,/details/9784923/,https://media.onthemarket.com/properties/9784923/1331084274/image-0-480x320.jpg,"£1,140,000",True,True,/agents/contact/9784923/,/agents/contact/9784923/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
9,,True,"Plot Duplex 2, The Crosse at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784921/1331083852/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784921/1331083852/image-0-480x320.webp,2,"The Crosse provides an outstanding range of homes, from 1 bedroom apartments to 3 bedroom townhouses. All boast generously sized living areas where the functions of kitchen, lounge and dining room merge seamlessly. With ceiling heights higher than average at 2.8 metres, and floor to ceiling...","['Online viewing', 'New build']",3 bedroom duplex for sale,56840,/details/9784921/,https://media.onthemarket.com/properties/9784921/1331083852/image-0-480x320.jpg,"£1,410,000",True,True,/agents/contact/9784921/,/agents/contact/9784921/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
6,,True,"Plot 35, The Pickle Factory at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784929/1331337818/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784929/1331337818/image-0-480x320.webp,2,"Relaxed living is the order of the day in these spacious apartments, designed to complement and reflect the building’s heritage and original use. Generous open plan living spaces create a stylish warehouse feel, enhanced with details such as Crittallstyle windows. These make the most of the...","['Online viewing', 'New build']",2 bedroom apartment for sale,56840,/details/9784929/,https://media.onthemarket.com/properties/9784929/1331337818/image-0-480x320.jpg,"£815,000",True,True,/agents/contact/9784929/,/agents/contact/9784929/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
9,,True,"Plot 35, The Crosse at Bermondsey, 58 Grange Road, Bermondsey, London SE1",https://media.onthemarket.com/properties/9784930/1331337828/image-0-480x320.jpg,https://media.onthemarket.com/properties/9784930/1331337828/image-0-480x320.webp,4,"The Crosse provides an outstanding range of homes, from 1 bedroom apartments to 3 bedroom townhouses. All boast generously sized living areas where the functions of kitchen, lounge and dining room merge seamlessly. With ceiling heights higher than average at 2.8 metres, and floor to ceiling...","['Online viewing', 'New build']",2 bedroom apartment for sale,56840,/details/9784930/,https://media.onthemarket.com/properties/9784930/1331337828/image-0-480x320.jpg,"£915,000",True,True,/agents/contact/9784930/,/agents/contact/9784930/?form-name=details-contact,/new-homes/developers/development/bermondsey-56840/,True,https://media.onthemarket.com/agents/companies/10938/201221072302671/logo-100x65.png,London Square - Bermondsey,020 8128 4217
11,Guide price,True,"Godwin House, Still Walk, London, SE1",https://media.onthemarket.com/properties/9745507/1329626462/image-0-480x320.jpg,https://media.onthemarket.com/properties/9745507/1329626462/image-0-480x320.webp,1,Luxurious one bedroom apartment with balcony overlooking The Shard in the well-desired One Tower Bridge development.,['New build'],1 bedroom flat for sale,22333,/details/9745507/,https://media.onthemarket.com/properties/9745507/1329626462/image-0-480x320.jpg,"£825,000",True,True,/agents/contact/9745507/,/agents/contact/9745507/?form-name=details-contact,/agents/branch/savills-wapping/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Wapping,020 8022 7306
7,Guide price,True,"Casson Square, Southbank Place, Waterloo, SE1",https://media.onthemarket.com/properties/9720712/1328991520/image-0-480x320.jpg,https://media.onthemarket.com/properties/9720712/1328991520/image-0-480x320.webp,,"Key features: * Two double bedrooms. * Main bathroom and en-suite shower room. * 21st floor. * 24hr concierge. * Pool and gymnasium. * Doorstep of Waterloo Station.Belvoir present this a luxury TWO DOUBLE BEDROOM apartment in 30 Casson Square, part of the sought after Southbank Place, Waterloo,...",['New build'],2 bedroom apartment for sale,26547,/details/9720712/,https://media.onthemarket.com/properties/9720712/1328991520/image-0-480x320.jpg,"£1,800,000",,True,/agents/contact/9720712/,/agents/contact/9720712/?form-name=details-contact,/agents/branch/belvoir-wembley/,False,https://media.onthemarket.com/agents/branches/26547/201015140222819/logo-100x65.png,Belvoir - Wembley,020 8022 6544
