images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
10,Guide price,True,"Empress Works, Corbridge Crescent, London, E2",https://media.onthemarket.com/properties/9755902/1331319331/image-0-480x320.jpg,https://media.onthemarket.com/properties/9755902/1331319331/image-0-480x320.webp,1,"Empress Works, a collection of 50 warehouse-style apartments and 5 re-commissioned regency cottages situated in the heart of East London.",['New build'],3 bedroom flat for sale,9755902,/details/9755902/,https://media.onthemarket.com/properties/9755902/1331319331/image-0-480x320.jpg,"£1,060,000",True,True,/agents/contact/9755902/,/agents/contact/9755902/?form-name=details-contact,/agents/branch/savills-hackney-wick-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,48663,Savills - Hackney Wick New Homes,020 8033 5571
10,,True,"Long & Waterson, Long Street, E2",https://media.onthemarket.com/properties/9707965/1334233910/image-0-480x320.jpg,https://media.onthemarket.com/properties/9707965/1334233910/image-0-480x320.webp,1,"A generously-sized one-bedroom apartment benefitting from west-facing views over the High-Line inspired residents' sun deck at Long & Waterson.    Long & Waterson is an exclusive development nestled in the heart of Shoreditch. Luxurious amenities include 24-hour concierge, a private gym, sauna...",['New build'],1 bedroom apartment for sale,9707965,/details/9707965/,https://media.onthemarket.com/properties/9707965/1334233910/image-0-480x320.jpg,"£690,000",True,True,/agents/contact/9707965/,/agents/contact/9707965/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
8,,True,Long Street London E2,https://media.onthemarket.com/properties/8870073/1328503781/image-0-480x320.jpg,https://media.onthemarket.com/properties/8870073/1328503781/image-0-480x320.webp,1,"This 1 bedroom apartment (656 sq ft) in the highly anticipated Long & Waterson completed development, is an excellent opportunity to be nestled within the key intersection of Hackney Road and Old Street in Shoreditch. Please enquire for Virtual Tours.","['Online viewing', 'New build']",1 bedroom apartment for sale,8870073,/details/8870073/,https://media.onthemarket.com/properties/8870073/1328503781/image-0-480x320.jpg,"£705,000",True,True,/agents/contact/8870073/,/agents/contact/8870073/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
21,Price on application,True,"Rosewood Building, E2",https://media.onthemarket.com/properties/9699749/1335488301/image-0-480x320.jpg,https://media.onthemarket.com/properties/9699749/1335488301/image-0-480x320.webp,1,"A light and bright one apartment situated in Rosewood Building, Shoreditch Exchange, E2. The development boasts 24 hour concierge, on site gym, cinema and resident’s lounge.","['Online viewing', 'New build']",1 bedroom apartment for sale,9699749,/details/9699749/,https://media.onthemarket.com/properties/9699749/1335488301/image-0-480x320.jpg,,True,True,/agents/contact/9699749/,/agents/contact/9699749/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
20,Price on application,True,"Rosewood Building, E2",https://media.onthemarket.com/properties/9675313/1332566863/image-0-480x320.jpg,https://media.onthemarket.com/properties/9675313/1332566863/image-0-480x320.webp,1,"A beautifully presented two bedroom, two bathroom dual aspect apartment in Rosewood Building, Shoreditch Exchange, a development by Regal Homes.","['Online viewing', 'New build']",2 bedroom apartment for sale,9675313,/details/9675313/,https://media.onthemarket.com/properties/9675313/1332566863/image-0-480x320.jpg,,True,True,/agents/contact/9675313/,/agents/contact/9675313/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
23,Price on application,True,Long Street London E2,https://media.onthemarket.com/properties/8579147/1326622823/image-0-480x320.jpg,https://media.onthemarket.com/properties/8579147/1326622823/image-0-480x320.webp,2,"A spacious 1 bedroom apartment in the luxurious Long and Waterson, a luxury development by Iazki Group Investments, in the heart of Shoreditch.",['New build'],1 bedroom flat for sale,8579147,/details/8579147/,https://media.onthemarket.com/properties/8579147/1326622823/image-0-480x320.jpg,,True,True,/agents/contact/8579147/,/agents/contact/8579147/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
16,Price on application,True,Long Street London E2,https://media.onthemarket.com/properties/9638234/1326614887/image-0-480x320.jpg,https://media.onthemarket.com/properties/9638234/1326614887/image-0-480x320.webp,1,"Welcome to Long & Waterson, nestled in the heart of Shoreditch, Designed with a sense of luxury throughout, each apartment either draws on their heritage as a collection of artisan workshops or take their cues from their modern architectural surroundings. Warehouse conversion or newly built – L&W...","['Online viewing', 'New build']",1 bedroom apartment for sale,9638234,/details/9638234/,https://media.onthemarket.com/properties/9638234/1326614887/image-0-480x320.jpg,,True,True,/agents/contact/9638234/,/agents/contact/9638234/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
16,,True,"A-09-02 HKR, Hackney Road, London, E2",https://media.onthemarket.com/properties/9638222/1336213921/image-0-480x320.jpg,https://media.onthemarket.com/properties/9638222/1336213921/image-0-480x320.webp,,"Beautiful collection of new homes available in the heart of Hackney with excellent transport links, E2  This elegant two bedroom apartment which is located on the second floor of HKR measures 812 square foot, has a North/West aspect and benefits from a private balcony.   Imagined by Hawkins Brown...","['Online viewing', 'New build']",2 bedroom flat for sale,9638222,/details/9638222/,https://media.onthemarket.com/properties/9638222/1336213921/image-0-480x320.jpg,"£950,000",,True,/agents/contact/9638222/,/agents/contact/9638222/?form-name=details-contact,/agents/branch/knight-frank-city-and-east-residential-development/,False,https://media.onthemarket.com/agents/branches/37782/150609132133033/logo-100x65.jpg,37782,"Knight Frank - City & East, Residential Development",020 8022 6382
20,Price on application,True,Long Street London E2,https://media.onthemarket.com/properties/8062966/1326595488/image-0-480x320.jpg,https://media.onthemarket.com/properties/8062966/1326595488/image-0-480x320.webp,,"Welcome to Long & Waterson, nestled in the heart of Shoreditch, Designed with a sense of luxury throughout, each apartment either draws on their heritage as a collection of artisan workshops or take their cues from their modern architectural surroundings. Warehouse conversion or newly built – L&W...",['New build'],1 bedroom apartment for sale,8062966,/details/8062966/,https://media.onthemarket.com/properties/8062966/1326595488/image-0-480x320.jpg,,,True,/agents/contact/8062966/,/agents/contact/8062966/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22221,JLL - City,020 8022 7226
7,,True,"Hackney Road, London, E2",https://media.onthemarket.com/properties/9150069/1325049781/image-0-480x320.jpg,https://media.onthemarket.com/properties/9150069/1325049781/image-0-480x320.webp,1,"INCENTIVES AVAILABLE.Stunning one bedroom apartment on the second floor of this brand new development in East London.Featuring just seven stylish apartments, Stonemakers Yard is the latest boutique development now available in Shoreditch. Offering beautiful features including grand sash windows,...","['Online viewing', 'New build']",1 bedroom flat for sale,9150069,/details/9150069/,https://media.onthemarket.com/properties/9150069/1325049781/image-0-480x320.jpg,"£495,000",True,True,/agents/contact/9150069/,/agents/contact/9150069/?form-name=details-contact,/agents/branch/stirling-ackroyd-new-homes/,False,https://media.onthemarket.com/agents/branches/49188/190605152246129/logo-100x65.png,49188,Stirling Ackroyd - New Homes,020 8033 5549
11,,True,"Long & Waterson, Long Street, E2",https://media.onthemarket.com/properties/7977665/1334244728/image-0-480x320.jpg,https://media.onthemarket.com/properties/7977665/1334244728/image-0-480x320.webp,1,"A two-bedroom, two-bathroom apartment in Long & Waterson. The open-plan kitchen and reception room is generously-sized, perfect for entertaining, and the floor-to-ceiling windows provide ample natural light throughout the apartment.",['New build'],2 bedroom apartment for sale,7977665,/details/7977665/,https://media.onthemarket.com/properties/7977665/1334244728/image-0-480x320.jpg,"£1,010,000",True,True,/agents/contact/7977665/,/agents/contact/7977665/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
10,,True,"Hackney Road, London, E2",https://media.onthemarket.com/properties/8114355/1325127769/image-0-480x320.jpg,https://media.onthemarket.com/properties/8114355/1325127769/image-0-480x320.webp,1,"FULL STAMP DUTY PAID (If completed prior to March 2021)Stunning 3 bed penthouse with large private terrace within a brand new development set just moments from Columbia Road & Shoreditch.Featuring just seven stylish apartments, Stonemakers Yard is the latest boutique development now available in...","['Online viewing', 'New build']",3 bedroom flat for sale,8114355,/details/8114355/,https://media.onthemarket.com/properties/8114355/1325127769/image-0-480x320.jpg,"£950,000",True,True,/agents/contact/8114355/,/agents/contact/8114355/?form-name=details-contact,/agents/branch/stirling-ackroyd-new-homes/,False,https://media.onthemarket.com/agents/branches/49188/190605152246129/logo-100x65.png,49188,Stirling Ackroyd - New Homes,020 8033 5549
