images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
18,,True,"80 Mono, Anthology Hoxton Press, Penn Street, London, N1",https://media.onthemarket.com/properties/9596539/1336950055/image-0-480x320.jpg,https://media.onthemarket.com/properties/9596539/1336950055/image-0-480x320.webp,1,"Light filled 2 bedroom home with great transport links available at Anthology Hoxton Press, N1  This light filled Two bedroom apartment which is located on the 13th floor of the Mono tower at Anthology Hoxton Press measures 796 square foot and has a private balcony.    The apartment's living...","['Online viewing', 'New build']",2 bedroom flat for sale,37782,/details/9596539/,https://media.onthemarket.com/properties/9596539/1336950055/image-0-480x320.jpg,"£990,000",True,True,/agents/contact/9596539/,/agents/contact/9596539/?form-name=details-contact,/agents/branch/knight-frank-city-and-east-residential-development/,False,https://media.onthemarket.com/agents/branches/37782/150609132133033/logo-100x65.jpg,"Knight Frank - City & East, Residential Development",020 8022 6382
4,,True,"Stamford Place, Dalston, N1",https://media.onthemarket.com/properties/8504233/1324031336/image-0-480x320.jpg,https://media.onthemarket.com/properties/8504233/1324031336/image-0-480x320.webp,1,2 bedroom | 1 Bathroom | First floor | 666 sq.ft* of internal space | close to De Beauvoir Town | Excellent transport links | Access to local amenities | Stamp Duty Saving! | Q2 2021 CompletionPresenting Stamford Place. This high spec development is comprised of 7 units ranging from 1 and 2...,['New build'],2 bedroom flat for sale,49335,/details/8504233/,https://media.onthemarket.com/properties/8504233/1324031336/image-0-480x320.jpg,"£625,000",True,True,/agents/contact/8504233/,/agents/contact/8504233/?form-name=details-contact,/agents/branch/fraser-and-co-new-homes/,False,https://media.onthemarket.com/agents/companies/8246/181023104736610/logo-100x65.jpg,Fraser & Co - New Homes,020 8033 5239
4,,True,"Stamford Place, Dalston, N1",https://media.onthemarket.com/properties/8491310/1336396375/image-0-480x320.jpg,https://media.onthemarket.com/properties/8491310/1336396375/image-0-480x320.webp,1,"Stamp Duty Saving!Presenting this 1 BEDROOM 1 BATHROOM at Stamford Place. This apartment is located on the SECOND FLOOR and has 515 sq,ft of internal space. This high spec development is comprised of 7 units ranging from 1 and 2 bedroom apartments in Dalston North London.Cleverly located on the...",['New build'],1 bedroom flat for sale,49336,/details/8491310/,https://media.onthemarket.com/properties/8491310/1336396375/image-0-480x320.jpg,"£472,500",True,True,/agents/contact/8491310/,/agents/contact/8491310/?form-name=details-contact,/agents/branch/fraser-and-co-city-of-london/,False,https://media.onthemarket.com/agents/companies/8246/181023104736610/logo-100x65.jpg,Fraser & Co - City Of London,020 8033 5241
13,Offers in excess of,True,"The Atlas Building, 145 City Road, London, EC1V",https://media.onthemarket.com/properties/8415459/1332643598/image-0-480x320.jpg,https://media.onthemarket.com/properties/8415459/1332643598/image-0-480x320.webp,1,"A well-presented, 2 bedroom apartment in the Atlas Building, Old Street. EC1","['Online viewing', 'New build']",2 bedroom apartment for sale,22221,/details/8415459/,https://media.onthemarket.com/properties/8415459/1332643598/image-0-480x320.jpg,"£950,000",True,True,/agents/contact/8415459/,/agents/contact/8415459/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
14,,True,"The Atlas Building,145 City Road, London, EC1V",https://media.onthemarket.com/properties/8407265/1312623700/image-0-480x320.jpg,https://media.onthemarket.com/properties/8407265/1312623700/image-0-480x320.webp,1,"JLL are delighted to present one of the last 2 bed Constellation apartments (Approx 941 sq ft) dramatically set within the stepped upper levels of The Atlas Building, Old Street, EC1.",['New build'],2 bedroom apartment for sale,22221,/details/8407265/,https://media.onthemarket.com/properties/8407265/1312623700/image-0-480x320.jpg,"£1,623,000",True,True,/agents/contact/8407265/,/agents/contact/8407265/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
6,,True,"The Atlas Building, City Road , London, EC1V",https://media.onthemarket.com/properties/8237324/1286519134/image-0-480x320.jpg,https://media.onthemarket.com/properties/8237324/1286519134/image-0-480x320.webp,,"COMPLETED and ready to move in! 1 bedroom flat comprising 1 bedroom,1 bathroom, 1 reception and balcony of 47 Sqm. Residents of Atlas Building can take advantage of the amazing facilities this development provides and all that comes with the stunning location, such as the 24-hour concierge...",['New build'],1 bedroom flat for sale,37714,/details/8237324/,https://media.onthemarket.com/properties/8237324/1286519134/image-0-480x320.jpg,"£750,000",,True,/agents/contact/8237324/,/agents/contact/8237324/?form-name=details-contact,/agents/branch/re-slash-max-central-westminster/,False,https://media.onthemarket.com/agents/branches/37714/171207114943660/logo-100x65.jpg,RE/MAX Central - Westminster,020 8022 6372
10,,True,The Atlas Building City Road London,https://media.onthemarket.com/properties/8175982/1312619206/image-0-480x320.jpg,https://media.onthemarket.com/properties/8175982/1312619206/image-0-480x320.webp,1,"A stunning 1 bedroom apartment located in The Atlas Building, EC1V.","['Online viewing', 'New build']",1 bedroom apartment for sale,22221,/details/8175982/,https://media.onthemarket.com/properties/8175982/1312619206/image-0-480x320.jpg,"£725,000",True,True,/agents/contact/8175982/,/agents/contact/8175982/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
3,,True,"Camden Passage , London, N1",https://media.onthemarket.com/properties/8119872/1279775919/image-0-480x320.jpg,https://media.onthemarket.com/properties/8119872/1279775919/image-0-480x320.webp,,"A magnificent 3 bedroom Apartment in a wonderful location, situated in London N1, offering amazing comfortable living and convenience with simplicity.",['New build'],3 bedroom apartment for sale,40688,/details/8119872/,https://media.onthemarket.com/properties/8119872/1279775919/image-0-480x320.jpg,"£5,400,000",,True,/agents/contact/8119872/,/agents/contact/8119872/?form-name=details-contact,/agents/branch/chain-residential-london/,False,https://media.onthemarket.com/agents/companies/3280/151216144017913/logo-100x65.jpg,Chain Residential - London,020 8022 0739
40,,True,145 City Road London EC1V,https://media.onthemarket.com/properties/8106422/1333618171/image-0-480x320.jpg,https://media.onthemarket.com/properties/8106422/1333618171/image-0-480x320.webp,1,"JLL are delighted to present one of the last 3 bed Constellation apartments (Approx 1471 sq ft) dramatically set within the stepped upper levels of The Atlas Building, Old Street, EC1.","['Online viewing', 'New build']",3 bedroom apartment for sale,22221,/details/8106422/,https://media.onthemarket.com/properties/8106422/1333618171/image-0-480x320.jpg,"£2,706,000",True,True,/agents/contact/8106422/,/agents/contact/8106422/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
17,,True,"The Atlas Building,145 City Road, London, EC1V",https://media.onthemarket.com/properties/8106077/1312619181/image-0-480x320.jpg,https://media.onthemarket.com/properties/8106077/1312619181/image-0-480x320.webp,1,"A truly spectacular, available 3 bedroom apartment ( 1206 sq ft) including parking, in the ever popular Atlas Building, Old Street, EC1.",['New build'],3 bedroom apartment for sale,22221,/details/8106077/,https://media.onthemarket.com/properties/8106077/1312619181/image-0-480x320.jpg,"£1,942,000",True,True,/agents/contact/8106077/,/agents/contact/8106077/?form-name=details-contact,/agents/branch/jll-city/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,JLL - City,020 8022 7226
