images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
5,,True,"Plot 3 at Regency Heights, Lakeside Drive NW10",https://media.onthemarket.com/properties/9964254/1336866090/image-0-480x320.jpg,https://media.onthemarket.com/properties/9964254/1336866090/image-0-480x320.webp,1," STAMP DUTY, LEGAL FEES + 6 MONTHS MORTGAGE PAID!*WE’RE STILL OPEN FOR SAFE 1-2-1 VIEWINGS*Boasting the finest in contemporary living, this fashionable three bedroom apartment features a light and airy open-plan living area with a spacious balcony. This apartment is located within walking...",['New build'],3 bedroom apartment for sale,52191,/details/9964254/,https://media.onthemarket.com/properties/9964254/1336866090/image-0-480x320.jpg,"£600,000",True,True,/agents/contact/9964254/,/agents/contact/9964254/?form-name=details-contact,/new-homes/developers/development/regency-heights-52191/,True,https://media.onthemarket.com/agents/companies/9681/190925111249401/logo-100x65.jpg,Fairview New Homes - Regency Heights,020 8022 1836
18,,True,"Palermo Road, NW",https://media.onthemarket.com/properties/9652459/1326911680/image-0-480x320.jpg,https://media.onthemarket.com/properties/9652459/1326911680/image-0-480x320.webp,1,"Harrisons are pleased to present this immaculate three bed end of terrace house. This modern property features a white gloss fitted kitchen with integrated hob and oven. Large garden with a raised decked patio, a modern L-shaped living room / dining room, three double bedrooms, with en-suite to...",['New build'],3 bedroom end of terrace house for sale,41641,/details/9652459/,https://media.onthemarket.com/properties/9652459/1326911680/image-0-480x320.jpg,"£875,000",True,True,/agents/contact/9652459/,/agents/contact/9652459/?form-name=details-contact,/agents/branch/harrisons-property-london/,False,https://media.onthemarket.com/agents/branches/41641/160408112657472/logo-100x65.png,Harrisons Property - London,020 8022 0756
11,Guide price,True,"Donnington Court, NW10",https://media.onthemarket.com/properties/9652454/1326911666/image-0-480x320.jpg,https://media.onthemarket.com/properties/9652454/1326911666/image-0-480x320.webp,1,"Harrisons are delighted to present this new build property on Donnington Road NW10. The property benefits from private balcony, external communal gardens as well as concierge service and lifts to all floors. The property is offered in excellent decorative order throughout and benefits from two...",['New build'],2 bedroom flat for sale,41641,/details/9652454/,https://media.onthemarket.com/properties/9652454/1326911666/image-0-480x320.jpg,"£405,000",True,True,/agents/contact/9652454/,/agents/contact/9652454/?form-name=details-contact,/agents/branch/harrisons-property-london/,False,https://media.onthemarket.com/agents/branches/41641/160408112657472/logo-100x65.png,Harrisons Property - London,020 8022 0756
16,,True,"Bodiam Court, 4 Lakeside Drive, Park Royal, London",https://media.onthemarket.com/properties/9647039/1326813793/image-0-480x320.jpg,https://media.onthemarket.com/properties/9647039/1326813793/image-0-480x320.webp,1,"A luxury 3 bedroom apartment located on the top floor in the Bodiam Court Royal Waterside. This apartment comprises open plan reception with modern fitted kitchen, three double bedrooms, with en-suite and a bathroom. The bedrooms feature fitted wardrobes, apartments come with underfloor heating,...","['Online viewing', 'New build']",3 bedroom apartment for sale,42003,/details/9647039/,https://media.onthemarket.com/properties/9647039/1326813793/image-0-480x320.jpg,"£650,000",True,True,/agents/contact/9647039/,/agents/contact/9647039/?form-name=details-contact,/agents/branch/sherwoods-international-properties-kensington/,False,https://media.onthemarket.com/agents/companies/4122/160616100931860/logo-100x65.png,Sherwoods International Properties - Kensington,020 8128 9296
5,,True,"Plot 62 at Regency Heights, Lakeside Drive NW10",https://media.onthemarket.com/properties/9582193/1336723649/image-0-480x320.jpg,https://media.onthemarket.com/properties/9582193/1336723649/image-0-480x320.webp,1," *WE’RE STILL OPEN FOR SAFE 1-2-1 VIEWINGS*Boasting the finest in contemporary living, this fashionable two bedroom apartment features a light and airy open-plan living area with a spacious balcony. This apartment is located within walking distance to Park Royal station.Stamp Duty, legal fees and...",['New build'],2 bedroom apartment for sale,52191,/details/9582193/,https://media.onthemarket.com/properties/9582193/1336723649/image-0-480x320.jpg,"£475,000",True,True,/agents/contact/9582193/,/agents/contact/9582193/?form-name=details-contact,/new-homes/developers/development/regency-heights-52191/,True,https://media.onthemarket.com/agents/companies/9681/190925111249401/logo-100x65.jpg,Fairview New Homes - Regency Heights,020 8022 1836
5,,True,"Plot 61 at Regency Heights, Lakeside Drive NW10",https://media.onthemarket.com/properties/9581753/1336723648/image-0-480x320.jpg,https://media.onthemarket.com/properties/9581753/1336723648/image-0-480x320.webp,1," *WE’RE STILL OPEN FOR SAFE 1-2-1 VIEWINGS*Boasting the finest in contemporary living, this fashionable two bedroom apartment features a light and airy open-plan living area with a spacious balcony. This apartment is located within walking distance to Park Royal station.Stamp Duty, legal fees and...",['New build'],2 bedroom apartment for sale,52191,/details/9581753/,https://media.onthemarket.com/properties/9581753/1336723648/image-0-480x320.jpg,"£499,000",True,True,/agents/contact/9581753/,/agents/contact/9581753/?form-name=details-contact,/new-homes/developers/development/regency-heights-52191/,True,https://media.onthemarket.com/agents/companies/9681/190925111249401/logo-100x65.jpg,Fairview New Homes - Regency Heights,020 8022 1836
6,,True,"Beresford Avenue, WEMBLEY",https://media.onthemarket.com/properties/9301996/1329524786/image-0-480x320.jpg,https://media.onthemarket.com/properties/9301996/1329524786/image-0-480x320.webp,,"An award winning development in the heart of Stonebridge Park offering beautiful apartments with large balconies, open plan living space and integrated Bosch appliances! With excellent transport links and A406 on your doorstep, getting around London couldn't get easier!",['New build'],2 bedroom apartment for sale,5432,/details/9301996/,https://media.onthemarket.com/properties/9301996/1329524786/image-0-480x320.jpg,"£600,000",,True,/agents/contact/9301996/,/agents/contact/9301996/?form-name=details-contact,/agents/branch/haart-estate-agents-wembley/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,haart Estate Agents - Wembley,020 8022 6543
2,,True,"Beresford Avenue, WEMBLEY",https://media.onthemarket.com/properties/9301873/1329524376/image-0-480x320.jpg,https://media.onthemarket.com/properties/9301873/1329524376/image-0-480x320.webp,,St Georges Development,['New build'],1 bedroom apartment for sale,5432,/details/9301873/,https://media.onthemarket.com/properties/9301873/1329524376/image-0-480x320.jpg,"£490,000",,True,/agents/contact/9301873/,/agents/contact/9301873/?form-name=details-contact,/agents/branch/haart-estate-agents-wembley/,False,https://media.onthemarket.com/agents/companies/1083/190920101155533/logo-100x65.png,haart Estate Agents - Wembley,020 8022 6543
8,Shared ownership,True,"Plot 607, 2 Bedroom Apartment at Regency Heights, Lakeside Drive NW10",https://media.onthemarket.com/properties/9182643/1326754343/image-0-480x320.jpg,https://media.onthemarket.com/properties/9182643/1326754343/image-0-480x320.webp,1,"2 bedroom apartment available for £102,500 in Marquess House! 12 Days of Christmas Offer - Reserve your new home before 12th Dec and receive up to £3000 towards moving costs","['Online viewing', 'New build']",2 bedroom apartment for sale,55066,/details/9182643/,https://media.onthemarket.com/properties/9182643/1326754343/image-0-480x320.jpg,"£102,500",True,True,/agents/contact/9182643/,/agents/contact/9182643/?form-name=details-contact,/new-homes/developers/development/regency-heights-55066/,True,https://media.onthemarket.com/agents/companies/10636/200811101258055/logo-100x65.jpg,L&Q - Regency Heights,020 8128 0390
8,Shared ownership,True,"Plot 648, 2 Bedroom Apartment at Regency Heights, Lakeside Drive NW10",https://media.onthemarket.com/properties/9182637/1326754345/image-0-480x320.jpg,https://media.onthemarket.com/properties/9182637/1326754345/image-0-480x320.webp,1,"2 bedroom apartment available for £114,375 in Marquess House! 12 Days of Christmas Offer - Reserve your new home before 12th Dec and receive up to £3000 towards moving costs","['Online viewing', 'New build']",2 bedroom apartment for sale,55066,/details/9182637/,https://media.onthemarket.com/properties/9182637/1326754345/image-0-480x320.jpg,"£114,375",True,True,/agents/contact/9182637/,/agents/contact/9182637/?form-name=details-contact,/new-homes/developers/development/regency-heights-55066/,True,https://media.onthemarket.com/agents/companies/10636/200811101258055/logo-100x65.jpg,L&Q - Regency Heights,020 8128 0390
