images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,base-contact-url,contact-url,details-url,development?,display-logo-url,name,telephone
8,,True,"The Makers, Nile Street, N1",https://media.onthemarket.com/properties/9929663/1335892486/image-0-480x320.jpg,https://media.onthemarket.com/properties/9929663/1335892486/image-0-480x320.webp,1," This one-bedroom apartment offers 635 sq ft of well-appointed living space in The Makers, ShoreditchThe Makers is a residential development of 175 new homes, including studios, two and three-bedroom apartments and family duplexes. Tucked away from City Road, between the vibrancy and dynamism of...",['New build'],1 bedroom apartment for sale,22218,/details/9929663/,https://media.onthemarket.com/properties/9929663/1335892486/image-0-480x320.jpg,"£710,000",True,True,/agents/contact/9929663/,/agents/contact/9929663/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,"JLL - London, New Homes",020 8022 7133
8,Guide price,True,"Colour House, Bentley Road, London, N1",https://media.onthemarket.com/properties/9864341/1334785309/image-0-480x320.jpg,https://media.onthemarket.com/properties/9864341/1334785309/image-0-480x320.webp,,"Colour House is a beautifully designed boutique warehouse development in the heart of Dalston and De Beauvoir borders, comprising 1, 2 and 3 bedroom loft-style apartments",['New build'],3 bedroom flat for sale,48663,/details/9864341/,https://media.onthemarket.com/properties/9864341/1334785309/image-0-480x320.jpg,"£725,000",,True,/agents/contact/9864341/,/agents/contact/9864341/?form-name=details-contact,/agents/branch/savills-hackney-wick-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Hackney Wick New Homes,020 8033 5571
12,Guide price,True,"Chronicle Tower, 261B City Road, London, EC1V",https://media.onthemarket.com/properties/9847735/1333272132/image-0-480x320.jpg,https://media.onthemarket.com/properties/9847735/1333272132/image-0-480x320.webp,1,Fantastic one bed apartment is set on the 24th floor of this impressive development in the heart of the City Road Basin.,['New build'],1 bedroom flat for sale,22346,/details/9847735/,https://media.onthemarket.com/properties/9847735/1333272132/image-0-480x320.jpg,"£640,000",True,True,/agents/contact/9847735/,/agents/contact/9847735/?form-name=details-contact,/agents/branch/savills-islington/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,Savills - Islington,020 8022 7239
9,,True,"Sawmill Studios, Hoxton, N1",https://media.onthemarket.com/properties/9824522/1334966894/image-0-480x320.jpg,https://media.onthemarket.com/properties/9824522/1334966894/image-0-480x320.webp,1,1 Bedroom | 1 Bathroom | 560 sq.ft* of internal space | private balcony | pre-wired for high speed internet | video entry phone system | zone 1 location | close to Old Street StationPresenting Sawmill Studio development located in Zone 1 in City of London. This apartment has ONE BEDROOM ONE...,['New build'],1 bedroom flat for sale,49335,/details/9824522/,https://media.onthemarket.com/properties/9824522/1334966894/image-0-480x320.jpg,"£595,000",True,True,/agents/contact/9824522/,/agents/contact/9824522/?form-name=details-contact,/agents/branch/fraser-and-co-new-homes/,False,https://media.onthemarket.com/agents/companies/8246/181023104736610/logo-100x65.jpg,Fraser & Co - New Homes,020 8033 5239
8,,True,"The Maker's, Nile Street, N1",https://media.onthemarket.com/properties/9793999/1331415667/image-0-480x320.jpg,https://media.onthemarket.com/properties/9793999/1331415667/image-0-480x320.webp,1,"The Makers is a residential development of 175 new homes, including studios, two and three-bedroom apartments and family duplexes. Tucked away from City Road, between the vibrancy and dynamism of the Shoreditch area and the financial district of the City of London, the location provides a quiet...",['New build'],3 bedroom apartment for sale,22218,/details/9793999/,https://media.onthemarket.com/properties/9793999/1331415667/image-0-480x320.jpg,"£1,325,000",True,True,/agents/contact/9793999/,/agents/contact/9793999/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,"JLL - London, New Homes",020 8022 7133
7,,True,"The Maker's, Nile Street, N1",https://media.onthemarket.com/properties/9793996/1331415568/image-0-480x320.jpg,https://media.onthemarket.com/properties/9793996/1331415568/image-0-480x320.webp,1,"The Makers is a residential development of 175 new homes, including studios, two and three-bedroom apartments and family duplexes. Tucked away from City Road, between the vibrancy and dynamism of the Shoreditch area and the financial district of the City of London, the location provides a quiet...",['New build'],2 bedroom apartment for sale,22218,/details/9793996/,https://media.onthemarket.com/properties/9793996/1331415568/image-0-480x320.jpg,"£1,064,000",True,True,/agents/contact/9793996/,/agents/contact/9793996/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,"JLL - London, New Homes",020 8022 7133
27,,True,"Plot 86 Duo Tower at Hoxton Press, Penn Street, Hoxton, Hoxton N1",https://media.onthemarket.com/properties/9790538/1331285129/image-0-480x320.jpg,https://media.onthemarket.com/properties/9790538/1331285129/image-0-480x320.webp,1,"86 Duo Tower is a stunning 3 bedroom penthouse apartment featuring a 258 sq ft private double balcony as well as a 514 sq ft roof terrace with amazing city views. Anthology Hoxton Press is situated within easy reach to Regents Canal, Old Street and the City.","['Online viewing', 'New build']",3 bedroom apartment for sale,53626,/details/9790538/,https://media.onthemarket.com/properties/9790538/1331285129/image-0-480x320.jpg,"£2,150,000",True,True,/agents/contact/9790538/,/agents/contact/9790538/?form-name=details-contact,/new-homes/developers/development/hoxton-press-53626/,True,https://media.onthemarket.com/agents/branches/53626/200302164919317/logo-100x65.png,Anthology - Hoxton Press,020 3641 9902
32,,True,"Plot 82 Duo Tower at Hoxton Press, Penn Street, Hoxton, Hoxton N1",https://media.onthemarket.com/properties/9790525/1331368685/image-0-480x320.jpg,https://media.onthemarket.com/properties/9790525/1331368685/image-0-480x320.webp,1,"82 Duo is a stunning 3 bedroom penthouse apartment spread across approx. 1,477 sq ft, featuring a 258 sq ft private double balcony with amazing South facing views across London. Anthology Hoxton Press is situated within easy reach to Regents Canal, Old Street & the City.","['Online viewing', 'New build']",3 bedroom apartment for sale,53626,/details/9790525/,https://media.onthemarket.com/properties/9790525/1331368685/image-0-480x320.jpg,"£1,850,000",True,True,/agents/contact/9790525/,/agents/contact/9790525/?form-name=details-contact,/new-homes/developers/development/hoxton-press-53626/,True,https://media.onthemarket.com/agents/branches/53626/200302164919317/logo-100x65.png,Anthology - Hoxton Press,020 3641 9902
25,,True,"Plot 76 Duo Tower at Hoxton Press, Penn Street, Hoxton, Hoxton N1",https://media.onthemarket.com/properties/9790505/1331284325/image-0-480x320.jpg,https://media.onthemarket.com/properties/9790505/1331284325/image-0-480x320.webp,1,"76 Duo is a beautifully presented 2 bedroom home with a large private balcony, located on the 13th floor of the Duo Tower at our Hoxton Press development. Anthology Hoxton Press is situated within easy reach to Regents Canal, Old Street and the City of London.","['Online viewing', 'New build']",2 bedroom apartment for sale,53626,/details/9790505/,https://media.onthemarket.com/properties/9790505/1331284325/image-0-480x320.jpg,"£940,000",True,True,/agents/contact/9790505/,/agents/contact/9790505/?form-name=details-contact,/new-homes/developers/development/hoxton-press-53626/,True,https://media.onthemarket.com/agents/branches/53626/200302164919317/logo-100x65.png,Anthology - Hoxton Press,020 3641 9902
25,,True,"Plot 74 Duo Tower at Hoxton Press, Penn Street, Hoxton, Hoxton N1",https://media.onthemarket.com/properties/9790477/1331283687/image-0-480x320.jpg,https://media.onthemarket.com/properties/9790477/1331283687/image-0-480x320.webp,1,"74 Duo is a beautifully presented 2 bedroom home with a large private balcony, located on the 12th floor of the Duo Tower at our Hoxton Press development. Anthology Hoxton Press is situated within easy reach to Regents Canal, Old Street and the City of London.","['Online viewing', 'New build']",2 bedroom apartment for sale,53626,/details/9790477/,https://media.onthemarket.com/properties/9790477/1331283687/image-0-480x320.jpg,"£860,000",True,True,/agents/contact/9790477/,/agents/contact/9790477/?form-name=details-contact,/new-homes/developers/development/hoxton-press-53626/,True,https://media.onthemarket.com/agents/branches/53626/200302164919317/logo-100x65.png,Anthology - Hoxton Press,020 3641 9902
