images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,id,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
8,,True,"Nine Elms, Battersea SW11",https://media.onthemarket.com/properties/8460440/1292573431/image-0-480x320.jpg,https://media.onthemarket.com/properties/8460440/1292573431/image-0-480x320.webp,,"Introducing Prince of Wales Drive, a brand new collection of 1, 2 and 3 bedroom apartments just moments from Battersea Park, Zone 1 and a mile from Sloane Square*.Set within 2.5 acres of beautifully landscaped gardens, these spacious apartments offer a premium specification and distinctive...",['New build'],2 bedroom flat for sale,8460440,/details/8460440/,https://media.onthemarket.com/properties/8460440/1292573431/image-0-480x320.jpg,"£8,120,000",,True,/agents/contact/8460440/,/agents/contact/8460440/?form-name=details-contact,/agents/branch/winston-crowns-mayfair/,False,https://media.onthemarket.com/agents/branches/53589/200211164448719/logo-100x65.jpg,53589,Winston Crowns - Mayfair,020 8128 2447
8,,True,"Nine Elms, Battersea SW11",https://media.onthemarket.com/properties/8460432/1292573174/image-0-480x320.jpg,https://media.onthemarket.com/properties/8460432/1292573174/image-0-480x320.webp,,"Introducing Prince of Wales Drive, a brand new collection of 1, 2 and 3 bedroom apartments just moments from Battersea Park, Zone 1 and a mile from Sloane Square*.Set within 2.5 acres of beautifully landscaped gardens, these spacious apartments offer a premium specification and distinctive...",['New build'],1 bedroom flat for sale,8460432,/details/8460432/,https://media.onthemarket.com/properties/8460432/1292573174/image-0-480x320.jpg,"£870,000",,True,/agents/contact/8460432/,/agents/contact/8460432/?form-name=details-contact,/agents/branch/winston-crowns-mayfair/,False,https://media.onthemarket.com/agents/branches/53589/200211164448719/logo-100x65.jpg,53589,Winston Crowns - Mayfair,020 8128 2447
8,,True,"Nine Elms, Battersea SW11",https://media.onthemarket.com/properties/8460427/1292573011/image-1-480x320.jpg,https://media.onthemarket.com/properties/8460427/1292573011/image-1-480x320.webp,,"Introducing Prince of Wales Drive, a brand new collection of 1, 2 and 3 bedroom apartments just moments from Battersea Park, Zone 1 and a mile from Sloane Square*.Set within 2.5 acres of beautifully landscaped gardens, these spacious apartments offer a premium specification and distinctive...",['New build'],1 bedroom flat for sale,8460427,/details/8460427/,https://media.onthemarket.com/properties/8460427/1292573011/image-1-480x320.jpg,"£804,000",,True,/agents/contact/8460427/,/agents/contact/8460427/?form-name=details-contact,/agents/branch/winston-crowns-mayfair/,False,https://media.onthemarket.com/agents/branches/53589/200211164448719/logo-100x65.jpg,53589,Winston Crowns - Mayfair,020 8128 2447
7,,True,"Nine Elms, London SW11",https://media.onthemarket.com/properties/8453012/1292406490/image-1-480x320.jpg,https://media.onthemarket.com/properties/8453012/1292406490/image-1-480x320.webp,,"Introducing Prince of Wales Drive, a brand new collection of 1, 2 and 3 bedroom apartments just moments from Battersea Park, Zone 1 and a mile from Sloane Square*.Set within 2.5 acres of beautifully landscaped gardens, these spacious apartments offer a premium specification and distinctive...",['New build'],1 bedroom flat for sale,8453012,/details/8453012/,https://media.onthemarket.com/properties/8453012/1292406490/image-1-480x320.jpg,"£804,000",,True,/agents/contact/8453012/,/agents/contact/8453012/?form-name=details-contact,/agents/branch/winston-crowns-mayfair/,False,https://media.onthemarket.com/agents/branches/53589/200211164448719/logo-100x65.jpg,53589,Winston Crowns - Mayfair,020 8128 2447
9,,True,"Legacy Building, Embassy Gardens, Ponton Road, London, SW8",https://media.onthemarket.com/properties/8449360/1333869180/image-0-480x320.jpg,https://media.onthemarket.com/properties/8449360/1333869180/image-0-480x320.webp,1,"*READY FOR IMMEDIATE OCCUPATION* Benefitting from a brilliant view over the coming Sky Pool and river beyond, this 1 bedroom apartments boasts an abundance of natural light.",['New build'],1 bedroom flat for sale,8449360,/details/8449360/,https://media.onthemarket.com/properties/8449360/1333869180/image-0-480x320.jpg,"£1,080,000",True,True,/agents/contact/8449360/,/agents/contact/8449360/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,37767,"Savills - London, Margaret Street, New Homes",020 8022 6246
5,,True,"Grant Road, London, SW11",https://media.onthemarket.com/properties/8424155/1332646881/image-0-480x320.png,https://media.onthemarket.com/properties/8424155/1332646881/image-0-480x320.webp,1,"A revitalised community. 2,550 new homes for the play-makers, business-propellers, and home-growers of tomorrow. Inspired by the history and heritage that runs deep through every street from Clapham Junction to the Thames riverside. (contd...)",['New build'],1 bedroom apartment for sale,8424155,/details/8424155/,https://media.onthemarket.com/properties/8424155/1332646881/image-0-480x320.png,"£575,000",True,True,/agents/contact/8424155/,/agents/contact/8424155/?form-name=details-contact,/agents/branch/sothebys-international-realty-central-london/,False,https://media.onthemarket.com/agents/companies/7433/180724150357945/logo-100x65.png,47907,Sotheby's International Realty - Central London,020 8115 1601
5,,True,"Grant Road, London, SW11",https://media.onthemarket.com/properties/8424153/1332646880/image-0-480x320.png,https://media.onthemarket.com/properties/8424153/1332646880/image-0-480x320.webp,1,"Junction House is a new development and is the first chapter of York Gardens, a major rejuvenation of 26 acres in Battersea, between Clapham Junction and the River Thames. (contd...)",['New build'],1 bedroom apartment for sale,8424153,/details/8424153/,https://media.onthemarket.com/properties/8424153/1332646880/image-0-480x320.png,"£585,000",True,True,/agents/contact/8424153/,/agents/contact/8424153/?form-name=details-contact,/agents/branch/sothebys-international-realty-central-london/,False,https://media.onthemarket.com/agents/companies/7433/180724150357945/logo-100x65.png,47907,Sotheby's International Realty - Central London,020 8115 1601
27,,True,"Capital Building, Embassy Gardens, Nine Elms, SW11",https://media.onthemarket.com/properties/8402545/1330788094/image-0-480x320.jpg,https://media.onthemarket.com/properties/8402545/1330788094/image-0-480x320.webp,1,"A spacious 2 double bedroom apartment for sale of approx.971sq.ft (90.2sq.m) on the 5th floor (with lift) of Capital Building, Embassy Gardens, close to the banks of the River Thames. This property further benefits from an open plan reception room with a smart integrated kitchen with a breakfast...",['New build'],2 bedroom flat for sale,8402545,/details/8402545/,https://media.onthemarket.com/properties/8402545/1330788094/image-0-480x320.jpg,"£950,000",True,True,/agents/contact/8402545/,/agents/contact/8402545/?form-name=details-contact,/agents/branch/garton-jones-nine-elms-and-vauxhall/,False,https://media.onthemarket.com/agents/branches/25932/190122141120758/logo-100x65.jpg,25932,Garton Jones - Nine Elms & Vauxhall,020 8022 6964
9,,True,"5 New Union Square, London SW11",https://media.onthemarket.com/properties/8223256/1333166887/image-0-480x320.jpg,https://media.onthemarket.com/properties/8223256/1333166887/image-0-480x320.webp,1,"A brand new one double bedroom apartment on the 8th floor of Ambassador Building in the forthcoming Embassy Gardens development.Apartment has an open plan reception room with a Winter garden, a modern integrated kitchen, good storage, a luxury bathroom suite and utility cupboard. Interiors will...",['New build'],1 bedroom flat for sale,8223256,/details/8223256/,https://media.onthemarket.com/properties/8223256/1333166887/image-0-480x320.jpg,"£690,000",True,True,/agents/contact/8223256/,/agents/contact/8223256/?form-name=details-contact,/agents/branch/capital-estate-london-marylebone/,False,https://media.onthemarket.com/agents/companies/3331/151222170523840/logo-100x65.jpg,50541,Capital Estate London - Marylebone,020 8033 3756
7,Guide price,True,"Lombard Wharf, 12 Lombard Road, London, SW11",https://media.onthemarket.com/properties/8036280/1286982355/image-0-480x320.jpg,https://media.onthemarket.com/properties/8036280/1286982355/image-0-480x320.webp,,This one bedroom apartment is very modern and has a spacious open plan kitchen and reception room with a private balcony. There is one double bedroom with good fitted storage and a modern bathroom. The building has a concierge and there is a resident's gym onsite for the use of the tenant as...,['New build'],1 bedroom apartment for sale,8036280,/details/8036280/,https://media.onthemarket.com/properties/8036280/1286982355/image-0-480x320.jpg,"£640,000",,True,/agents/contact/8036280/,/agents/contact/8036280/?form-name=details-contact,/agents/branch/evolv-properties-kensington/,False,https://media.onthemarket.com/agents/companies/3898/181117115947366/logo-100x65.png,41657,Evolv Properties - Kensington,020 8033 4775
