id,images-count,price-qualifier,new-home-flag,display_address,cover-images-default,cover-images-webp,floorplans-count,summary,property-labels,property-title,property-link,cover-image,price,floorplans?,for-sale?,agent-base-contact-url,agent-contact-url,agent-details-url,agent-development?,agent-display-logo-url,agent-id,agent-name,agent-telephone
8617341,16,Offers in excess of,True,"Corniche Building, London, SE1",https://media.onthemarket.com/properties/8617341/1335834336/image-0-480x320.jpg,https://media.onthemarket.com/properties/8617341/1335834336/image-0-480x320.webp,1,"An Iconic Riverside Location this Luxurious apartment offers outstanding facilities Set within This landmark development by St James. Residents of the development will benefit from use of the swimming pool, gym, the skyline club (19th floor) and access to the cinema/entertainment room, there is...","['Online viewing', 'New build']",1 bedroom flat for sale,/details/8617341/,https://media.onthemarket.com/properties/8617341/1335834336/image-0-480x320.jpg,"£700,000",True,True,/agents/contact/8617341/,/agents/contact/8617341/?form-name=details-contact,/agents/branch/fraser-and-co-city-of-london/,False,https://media.onthemarket.com/agents/companies/8246/181023104736610/logo-100x65.jpg,49336,Fraser & Co - City Of London,020 8033 5241
8598410,16,Guide price,True,"Southbank Place, One Casson Square, York Road, London, SE1",https://media.onthemarket.com/properties/8598410/1328726774/image-0-480x320.jpg,https://media.onthemarket.com/properties/8598410/1328726774/image-0-480x320.webp,1,"Situated on the 30th floor, this apartment benefits from views across London. With a mix of rich materials and textures, this apartment reflects the sophistication of its surrounding. ",['New build'],3 bedroom flat for sale,/details/8598410/,https://media.onthemarket.com/properties/8598410/1328726774/image-0-480x320.jpg,"£4,100,000",True,True,/agents/contact/8598410/,/agents/contact/8598410/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,37767,"Savills - London, Margaret Street, New Homes",020 8022 6246
4426744,13,Guide price,True,"Southbank Place, 30 Casson Square, York Road, London, SE1",https://media.onthemarket.com/properties/4426744/1334730138/image-0-480x320.jpg,https://media.onthemarket.com/properties/4426744/1334730138/image-0-480x320.webp,1,"Situated on the 16th floor, this spacious apartment hosts floor to ceiling windows with River and City views and a good size west facing balcony.",['New build'],2 bedroom flat for sale,/details/4426744/,https://media.onthemarket.com/properties/4426744/1334730138/image-0-480x320.jpg,"£2,525,000",True,True,/agents/contact/4426744/,/agents/contact/4426744/?form-name=details-contact,/agents/branch/savills-london-margaret-street-new-homes/,False,https://media.onthemarket.com/agents/companies/4/161109164034707/logo-100x65.png,37767,"Savills - London, Margaret Street, New Homes",020 8022 6246
5400274,27,,True,"The Corniche, 23 Albert Embankment, London",https://media.onthemarket.com/properties/5400274/1297261001/image-0-480x320.jpg,https://media.onthemarket.com/properties/5400274/1297261001/image-0-480x320.webp,1,"With an astonishing aspect, this apartment offers the best three bedroom position in The Corniche. The apartment totals 1,664 sq ft (154.59 sqm) internally, includes secure parking, and is available for chain free purchase through Prime London.",['New build'],3 bedroom apartment for sale,/details/5400274/,https://media.onthemarket.com/properties/5400274/1297261001/image-0-480x320.jpg,"£3,495,000",True,True,/agents/contact/5400274/,/agents/contact/5400274/?form-name=details-contact,/agents/branch/prime-london-central-and-riverside-london/,False,https://media.onthemarket.com/agents/branches/44266/180312100056548/logo-100x65.jpg,44266,"Prime London, Central and Riverside - London",020 3641 9206
8576776,8,,True,"The Crosse, Bermondsey, SE1",https://media.onthemarket.com/properties/8576776/1296832448/image-0-480x320.jpg,https://media.onthemarket.com/properties/8576776/1296832448/image-0-480x320.webp,1,This stunning first-floor apartment boasts a generously sized open plan kitchen/dining & living room with floor to ceiling glazing. The luxurious master suite benefits from a bespoke ensuite and fitted wardrobes. London Square is creating a new destination in SE1 that reflects the area's unique...,"['Online viewing', 'New build']",2 bedroom apartment for sale,/details/8576776/,https://media.onthemarket.com/properties/8576776/1296832448/image-0-480x320.jpg,"£895,000",True,True,/agents/contact/8576776/,/agents/contact/8576776/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
8576775,8,,True,"The Crosse, Bermondsey, SE1",https://media.onthemarket.com/properties/8576775/1296832545/image-0-480x320.jpg,https://media.onthemarket.com/properties/8576775/1296832545/image-0-480x320.webp,2,This luxurious duplex features a master suite enjoying a bespoke en suite & fitted wardrobes. Open plan kitchen & living area with private terrace & a day room for extra storage or study.,"['Online viewing', 'New build']",3 bedroom apartment for sale,/details/8576775/,https://media.onthemarket.com/properties/8576775/1296832545/image-0-480x320.jpg,"£985,000",True,True,/agents/contact/8576775/,/agents/contact/8576775/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
8575245,8,,True,"The Tannery, Bermondsey, SE1",https://media.onthemarket.com/properties/8575245/1296765406/image-0-480x320.jpg,https://media.onthemarket.com/properties/8575245/1296765406/image-0-480x320.webp,1,"The ground floor of this luxury duplex is devoted to open plan living, with a double-height ceiling over the living area looking onto the private terrace, spacious dining and designer kitchen. Upstairs are two double bedrooms and two bathrooms. ",['New build'],2 bedroom apartment for sale,/details/8575245/,https://media.onthemarket.com/properties/8575245/1296765406/image-0-480x320.jpg,"£1,140,000",True,True,/agents/contact/8575245/,/agents/contact/8575245/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
8555734,8,,True,"8 Casson Square, Southbank Place, SE1",https://media.onthemarket.com/properties/8555734/1331265809/image-0-480x320.jpg,https://media.onthemarket.com/properties/8555734/1331265809/image-0-480x320.webp,1,"Set in one of London’s most desirable riverside locations, adjacent to Westminster and next to the London Eye, 8 Casson Square celebrates the rich history and heritage of its surroundings. The combination of the intricate architectural design and the impressive location will together create some...",['New build'],2 bedroom apartment for sale,/details/8555734/,https://media.onthemarket.com/properties/8555734/1331265809/image-0-480x320.jpg,"£1,955,000",True,True,/agents/contact/8555734/,/agents/contact/8555734/?form-name=details-contact,/agents/branch/jll-london-new-homes/,False,https://media.onthemarket.com/agents/companies/547/170331113156299/logo-100x65.png,22218,"JLL - London, New Homes",020 8022 7133
8552541,6,,True,"Errington House, Brigade Court, Southwark, SE1",https://media.onthemarket.com/properties/8552541/1321305842/image-0-480x320.jpg,https://media.onthemarket.com/properties/8552541/1321305842/image-0-480x320.webp,1,"7th floor New build 1 bedroom apartment Formerly home to The London Fire Brigade, Brigade Court will offer a collection of new-build and period-conversion studio, 1, 2 & 3-bedroom apartments and duplexes in the heart of Borough.Interior designed by 1.61 London, each  apartment is finished to a...","['Online viewing', 'New build']",1 bedroom apartment for sale,/details/8552541/,https://media.onthemarket.com/properties/8552541/1321305842/image-0-480x320.jpg,"£810,000",True,True,/agents/contact/8552541/,/agents/contact/8552541/?form-name=details-contact,/agents/branch/cbre-london-canary-wharf/,False,https://media.onthemarket.com/agents/companies/2161/160421100530154/logo-100x65.png,37798,"CBRE Residential - London, Canary Wharf",020 8022 6426
6554895,8,,True,"30 Casson Square, Southbank Place, SE1",https://media.onthemarket.com/properties/6554895/1332312392/image-0-480x320.jpg,https://media.onthemarket.com/properties/6554895/1332312392/image-0-480x320.webp,2,"ONE BEDROOM APARTMENT| 546SQFT | FIFTH FLOOR | PARTIAL RIVER VIEWS | 5* RESIDENT FACILITIES | POTENTIAL YIELD OF 4.5% | 24hr CONCIERGE | WATERLOO UNDERGROUND STATION | ZONE 1 |Due for completion in Q2 2020 is this super high specification 1 bedroom in 30 Casson Square, part of the beautiful...",['New build'],1 bedroom apartment for sale,/details/6554895/,https://media.onthemarket.com/properties/6554895/1332312392/image-0-480x320.jpg,"£800,000",True,True,/agents/contact/6554895/,/agents/contact/6554895/?form-name=details-contact,/agents/branch/mylondonhome-westminster/,False,https://media.onthemarket.com/agents/branches/26009/190704130428048/logo-100x65.jpg,26009,MyLondonHome - Westminster,020 8033 1702
